2.987E+2	-1.791E-1	-7.263E-2	-4.486E-2	-8.545E-3
2.990E+2	-1.776E-1	-6.958E-2	-4.395E-2	-4.883E-3
2.992E+2	-1.749E-1	-7.080E-2	-4.852E-2	-1.038E-2
2.995E+2	-1.706E-1	-6.622E-2	-4.486E-2	-9.460E-3
2.997E+2	-1.666E-1	-7.050E-2	-3.967E-2	-6.104E-3
3.000E+2	-1.788E-1	-7.324E-2	-4.089E-2	-6.104E-4
3.002E+2	-1.666E-1	-7.751E-2	-3.967E-2	-8.240E-3
3.005E+2	-1.651E-1	-7.141E-2	-4.883E-2	-8.850E-3
3.008E+2	-1.608E-1	-7.233E-2	-4.578E-2	-1.312E-2
3.010E+2	-1.660E-1	-7.324E-2	-4.395E-2	-9.460E-3
3.012E+2	-1.627E-1	-7.507E-2	-4.181E-2	-7.629E-3
3.015E+2	-1.663E-1	-7.416E-2	-3.937E-2	-1.007E-2
3.017E+2	-1.608E-1	-7.599E-2	-3.815E-2	-8.240E-3
3.020E+2	-1.654E-1	-7.751E-2	-4.730E-2	-9.460E-3
3.022E+2	-1.617E-1	-7.965E-2	-5.402E-2	-7.935E-3
3.024E+2	-1.660E-1	-7.660E-2	-6.042E-2	-7.019E-3
3.026E+2	-1.608E-1	-6.866E-2	-5.585E-2	-1.465E-2
3.029E+2	-1.654E-1	-7.782E-2	-5.310E-2	-1.801E-2
3.032E+2	-1.685E-1	-7.874E-2	-5.035E-2	-7.324E-3
3.034E+2	-1.639E-1	-7.965E-2	-6.042E-2	-1.221E-3
3.037E+2	-1.691E-1	-8.423E-2	-5.493E-2	-6.409E-3
3.038E+2	-1.678E-1	-7.965E-2	-5.280E-2	-3.052E-3
3.041E+2	-1.678E-1	-8.484E-2	-5.035E-2	-6.409E-3
3.043E+2	-1.666E-1	-8.423E-2	-5.585E-2	0.000E+0
3.046E+2	-1.752E-1	-8.667E-2	-4.883E-2	-1.526E-2
3.048E+2	-1.767E-1	-8.850E-2	-5.035E-2	-1.831E-2
3.050E+2	-1.770E-1	-8.575E-2	-5.402E-2	-1.373E-2
3.053E+2	-1.709E-1	-8.362E-2	-5.646E-2	-1.068E-2
3.055E+2	-1.666E-1	-8.484E-2	-6.409E-2	-8.545E-3
3.058E+2	-1.703E-1	-8.575E-2	-6.958E-2	-4.883E-3
3.060E+2	-1.721E-1	-8.698E-2	-6.592E-2	-8.850E-3
3.062E+2	-1.859E-1	-8.698E-2	-6.287E-2	-9.766E-3
3.064E+2	-1.828E-1	-8.850E-2	-6.439E-2	-9.766E-3
3.068E+2	-1.727E-1	-9.460E-2	-6.592E-2	-1.770E-2
3.069E+2	-1.721E-1	-9.766E-2	-5.707E-2	-1.617E-2
3.071E+2	-1.678E-1	-9.399E-2	-5.280E-2	-1.953E-2
3.074E+2	-1.651E-1	-9.369E-2	-5.035E-2	-1.404E-2
3.075E+2	-1.746E-1	-9.460E-2	-6.134E-2	-1.587E-2
3.078E+2	-1.746E-1	-9.247E-2	-6.317E-2	-1.587E-2
3.081E+2	-1.865E-1	-9.705E-2	-6.012E-2	-7.019E-3
3.084E+2	-1.886E-1	-1.019E-1	-6.165E-2	-6.714E-3
3.086E+2	-1.804E-1	-1.007E-1	-5.798E-2	-4.578E-3
3.088E+2	-1.849E-1	-1.019E-1	-5.768E-2	-1.526E-3
3.090E+2	-1.910E-1	-1.047E-1	-6.104E-2	9.155E-4
3.092E+2	-1.849E-1	-1.028E-1	-6.104E-2	-6.104E-3
3.094E+2	-1.895E-1	-1.038E-1	-6.531E-2	-6.409E-3
3.097E+2	-1.889E-1	-9.979E-2	-6.866E-2	-1.068E-2
3.099E+2	-1.944E-1	-1.038E-1	-6.989E-2	-1.068E-2
3.101E+2	-1.965E-1	-1.056E-1	-6.683E-2	-1.221E-2
3.104E+2	-1.932E-1	-1.056E-1	-6.927E-2	-1.282E-2
3.106E+2	-1.923E-1	-1.031E-1	-6.683E-2	-9.766E-3
3.108E+2	-1.950E-1	-1.096E-1	-6.012E-2	-1.160E-2
3.111E+2	-1.917E-1	-1.071E-1	-6.287E-2	-1.129E-2
3.113E+2	-1.926E-1	-1.096E-1	-6.226E-2	-1.526E-2
3.115E+2	-1.944E-1	-1.022E-1	-6.287E-2	-1.404E-2
3.118E+2	-1.999E-1	-1.031E-1	-6.989E-2	-1.343E-2
3.120E+2	-1.987E-1	-1.105E-1	-7.050E-2	-2.075E-2
3.123E+2	-2.039E-1	-1.062E-1	-7.355E-2	-1.282E-2
3.125E+2	-2.005E-1	-1.141E-1	-7.568E-2	-1.587E-2
3.128E+2	-2.011E-1	-1.187E-1	-7.446E-2	-2.228E-2
3.130E+2	-2.042E-1	-1.169E-1	-7.233E-2	-2.167E-2
3.133E+2	-2.005E-1	-1.190E-1	-7.172E-2	-2.502E-2
3.135E+2	-2.072E-1	-1.190E-1	-7.568E-2	-2.930E-2
3.138E+2	-2.078E-1	-1.193E-1	-7.233E-2	-2.289E-2
3.140E+2	-2.060E-1	-1.208E-1	-7.660E-2	-2.380E-2
3.143E+2	-2.097E-1	-1.242E-1	-7.416E-2	-2.136E-2
3.145E+2	-2.133E-1	-1.300E-1	-7.935E-2	-2.625E-2
3.148E+2	-2.087E-1	-1.266E-1	-8.453E-2	-2.594E-2
3.150E+2	-2.084E-1	-1.266E-1	-8.514E-2	-2.045E-2
3.152E+2	-2.063E-1	-1.321E-1	-8.881E-2	-2.197E-2
3.155E+2	-2.090E-1	-1.337E-1	-8.636E-2	-2.167E-2
3.157E+2	-2.142E-1	-1.343E-1	-8.850E-2	-2.533E-2
3.160E+2	-2.151E-1	-1.343E-1	-8.972E-2	-2.228E-2
3.162E+2	-2.139E-1	-1.370E-1	-8.850E-2	-2.380E-2
3.165E+2	-2.170E-1	-1.337E-1	-9.186E-2	-2.319E-2
3.167E+2	-2.173E-1	-1.331E-1	-9.521E-2	-2.228E-2
3.169E+2	-2.139E-1	-1.379E-1	-9.064E-2	-2.533E-2
3.172E+2	-2.185E-1	-1.385E-1	-8.820E-2	-2.441E-2
3.174E+2	-2.225E-1	-1.352E-1	-9.003E-2	-2.991E-2
3.177E+2	-2.136E-1	-1.401E-1	-8.667E-2	-2.808E-2
3.179E+2	-2.133E-1	-1.404E-1	-8.789E-2	-3.265E-2
3.181E+2	-2.173E-1	-1.447E-1	-9.186E-2	-3.113E-2
3.184E+2	-2.179E-1	-1.443E-1	-9.125E-2	-3.113E-2
3.186E+2	-2.228E-1	-1.492E-1	-9.491E-2	-2.899E-2
3.188E+2	-2.182E-1	-1.562E-1	-9.613E-2	-2.960E-2
3.191E+2	-2.216E-1	-1.508E-1	-9.125E-2	-2.686E-2
3.193E+2	-2.264E-1	-1.511E-1	-9.399E-2	-4.120E-2
3.195E+2	-2.209E-1	-1.550E-1	-9.979E-2	-4.059E-2
3.197E+2	-2.191E-1	-1.517E-1	-1.010E-1	-3.815E-2
3.199E+2	-2.173E-1	-1.550E-1	-1.028E-1	-4.089E-2
3.202E+2	-2.200E-1	-1.553E-1	-1.007E-1	-4.730E-2
3.204E+2	-2.209E-1	-1.587E-1	-1.031E-1	-4.456E-2
3.206E+2	-2.161E-1	-1.605E-1	-1.071E-1	-3.845E-2
3.208E+2	-2.206E-1	-1.566E-1	-1.059E-1	-3.906E-2
3.210E+2	-2.185E-1	-1.633E-1	-1.047E-1	-4.547E-2
3.213E+2	-2.222E-1	-1.633E-1	-1.089E-1	-4.364E-2
3.215E+2	-2.158E-1	-1.691E-1	-1.102E-1	-4.822E-2
3.217E+2	-2.173E-1	-1.709E-1	-1.123E-1	-4.120E-2
3.219E+2	-2.200E-1	-1.721E-1	-1.096E-1	-4.425E-2
3.221E+2	-2.240E-1	-1.785E-1	-1.111E-1	-4.089E-2
3.223E+2	-2.213E-1	-1.743E-1	-1.126E-1	-4.761E-2
3.225E+2	-2.255E-1	-1.804E-1	-1.126E-1	-4.852E-2
3.227E+2	-2.222E-1	-1.788E-1	-1.123E-1	-5.157E-2
3.229E+2	-2.219E-1	-1.791E-1	-1.102E-1	-5.005E-2
3.231E+2	-2.225E-1	-1.831E-1	-1.166E-1	-4.974E-2
3.233E+2	-2.191E-1	-1.868E-1	-1.181E-1	-5.127E-2
3.235E+2	-2.185E-1	-1.825E-1	-1.199E-1	-5.066E-2
3.237E+2	-2.197E-1	-1.828E-1	-1.260E-1	-5.676E-2
3.239E+2	-2.161E-1	-1.813E-1	-1.251E-1	-5.676E-2
3.241E+2	-2.219E-1	-1.859E-1	-1.236E-1	-6.348E-2
3.243E+2	-2.170E-1	-1.886E-1	-1.303E-1	-5.768E-2
3.245E+2	-2.194E-1	-1.895E-1	-1.340E-1	-5.920E-2
3.247E+2	-2.176E-1	-1.883E-1	-1.300E-1	-6.134E-2
3.249E+2	-2.151E-1	-1.929E-1	-1.331E-1	-6.012E-2
3.251E+2	-2.188E-1	-1.913E-1	-1.349E-1	-6.165E-2
3.253E+2	-2.158E-1	-1.950E-1	-1.379E-1	-6.958E-2
3.255E+2	-2.167E-1	-1.981E-1	-1.398E-1	-6.378E-2
3.257E+2	-2.121E-1	-1.941E-1	-1.407E-1	-5.035E-2
3.259E+2	-2.142E-1	-1.880E-1	-1.395E-1	-6.561E-2
3.261E+2	-2.148E-1	-1.959E-1	-1.413E-1	-6.897E-2
3.263E+2	-2.115E-1	-1.981E-1	-1.398E-1	-6.683E-2
3.265E+2	-2.127E-1	-1.993E-1	-1.404E-1	-7.050E-2
3.267E+2	-2.106E-1	-1.959E-1	-1.434E-1	-7.080E-2
3.269E+2	-2.087E-1	-2.005E-1	-1.428E-1	-6.714E-2
3.271E+2	-2.094E-1	-2.042E-1	-1.498E-1	-7.202E-2
3.273E+2	-2.072E-1	-2.057E-1	-1.453E-1	-6.744E-2
3.275E+2	-2.039E-1	-2.063E-1	-1.523E-1	-6.866E-2
3.277E+2	-2.087E-1	-2.069E-1	-1.514E-1	-7.019E-2
3.279E+2	-2.011E-1	-2.063E-1	-1.544E-1	-7.202E-2
3.281E+2	-2.032E-1	-2.069E-1	-1.587E-1	-7.111E-2
3.283E+2	-1.999E-1	-2.075E-1	-1.593E-1	-7.050E-2
3.285E+2	-2.026E-1	-2.026E-1	-1.584E-1	-7.080E-2
3.287E+2	-2.014E-1	-2.087E-1	-1.654E-1	-7.355E-2
3.289E+2	-2.020E-1	-2.090E-1	-1.617E-1	-7.416E-2
3.291E+2	-2.026E-1	-2.066E-1	-1.639E-1	-7.751E-2
3.293E+2	-2.002E-1	-2.115E-1	-1.645E-1	-7.446E-2
3.295E+2	-1.956E-1	-2.118E-1	-1.642E-1	-7.996E-2
3.297E+2	-1.953E-1	-2.090E-1	-1.682E-1	-8.270E-2
3.299E+2	-1.913E-1	-2.087E-1	-1.740E-1	-7.477E-2
3.301E+2	-1.950E-1	-2.115E-1	-1.715E-1	-8.240E-2
3.303E+2	-1.941E-1	-2.112E-1	-1.700E-1	-8.148E-2
3.305E+2	-1.904E-1	-2.142E-1	-1.709E-1	-8.759E-2
3.307E+2	-1.920E-1	-2.151E-1	-1.724E-1	-9.003E-2
3.309E+2	-1.926E-1	-2.176E-1	-1.767E-1	-8.972E-2
3.311E+2	-1.883E-1	-2.182E-1	-1.767E-1	-8.636E-2
3.313E+2	-1.813E-1	-2.200E-1	-1.788E-1	-8.942E-2
3.315E+2	-1.813E-1	-2.213E-1	-1.822E-1	-9.186E-2
3.317E+2	-1.810E-1	-2.222E-1	-1.819E-1	-9.064E-2
3.319E+2	-1.807E-1	-2.216E-1	-1.846E-1	-9.064E-2
3.321E+2	-1.767E-1	-2.161E-1	-1.910E-1	-9.186E-2
3.323E+2	-1.785E-1	-2.219E-1	-1.889E-1	-9.949E-2
3.325E+2	-1.773E-1	-2.176E-1	-1.865E-1	-1.041E-1
3.327E+2	-1.740E-1	-2.136E-1	-1.892E-1	-1.038E-1
3.329E+2	-1.712E-1	-2.167E-1	-1.855E-1	-1.050E-1
3.331E+2	-1.697E-1	-2.158E-1	-1.910E-1	-1.053E-1
3.333E+2	-1.660E-1	-2.158E-1	-1.926E-1	-1.108E-1
3.335E+2	-1.675E-1	-2.118E-1	-1.929E-1	-1.105E-1
3.337E+2	-1.666E-1	-2.194E-1	-1.947E-1	-1.099E-1
3.339E+2	-1.675E-1	-2.197E-1	-1.950E-1	-1.108E-1
3.341E+2	-1.675E-1	-2.158E-1	-1.941E-1	-1.126E-1
3.343E+2	-1.642E-1	-2.173E-1	-1.904E-1	-1.132E-1
3.345E+2	-1.642E-1	-2.148E-1	-1.965E-1	-1.172E-1
3.347E+2	-1.584E-1	-2.139E-1	-1.968E-1	-1.208E-1
3.349E+2	-1.578E-1	-2.121E-1	-1.981E-1	-1.190E-1
3.351E+2	-1.590E-1	-2.133E-1	-1.978E-1	-1.169E-1
3.353E+2	-1.596E-1	-2.136E-1	-1.947E-1	-1.154E-1
3.355E+2	-1.593E-1	-2.142E-1	-1.953E-1	-1.190E-1
3.358E+2	-1.520E-1	-2.179E-1	-1.987E-1	-1.202E-1
3.359E+2	-1.489E-1	-2.115E-1	-1.959E-1	-1.273E-1
3.361E+2	-1.483E-1	-2.136E-1	-2.048E-1	-1.279E-1
3.364E+2	-1.483E-1	-2.176E-1	-2.048E-1	-1.270E-1
3.365E+2	-1.437E-1	-2.136E-1	-2.072E-1	-1.251E-1
3.367E+2	-1.401E-1	-2.145E-1	-2.066E-1	-1.245E-1
3.370E+2	-1.434E-1	-2.148E-1	-2.087E-1	-1.233E-1
3.372E+2	-1.459E-1	-2.097E-1	-2.094E-1	-1.254E-1
3.374E+2	-1.404E-1	-2.155E-1	-2.057E-1	-1.266E-1
3.376E+2	-1.447E-1	-2.103E-1	-2.048E-1	-1.291E-1
3.378E+2	-1.401E-1	-2.127E-1	-2.057E-1	-1.352E-1
3.380E+2	-1.355E-1	-2.121E-1	-2.103E-1	-1.334E-1
3.382E+2	-1.358E-1	-2.121E-1	-2.112E-1	-1.337E-1
3.384E+2	-1.324E-1	-2.094E-1	-2.103E-1	-1.352E-1
3.386E+2	-1.361E-1	-2.097E-1	-2.124E-1	-1.385E-1
3.388E+2	-1.355E-1	-2.094E-1	-2.084E-1	-1.410E-1
3.390E+2	-1.334E-1	-2.072E-1	-2.133E-1	-1.413E-1
3.392E+2	-1.260E-1	-2.063E-1	-2.121E-1	-1.392E-1
3.394E+2	-1.291E-1	-2.026E-1	-2.179E-1	-1.385E-1
3.396E+2	-1.273E-1	-2.023E-1	-2.188E-1	-1.425E-1
3.398E+2	-1.263E-1	-2.045E-1	-2.176E-1	-1.431E-1
3.400E+2	-1.276E-1	-1.971E-1	-2.200E-1	-1.456E-1
3.402E+2	-1.257E-1	-1.971E-1	-2.173E-1	-1.468E-1
3.404E+2	-1.190E-1	-2.023E-1	-2.179E-1	-1.419E-1
3.406E+2	-1.221E-1	-1.996E-1	-2.176E-1	-1.483E-1
3.408E+2	-1.151E-1	-1.938E-1	-2.240E-1	-1.511E-1
3.410E+2	-1.221E-1	-1.981E-1	-2.188E-1	-1.566E-1
3.412E+2	-1.175E-1	-1.947E-1	-2.176E-1	-1.538E-1
3.414E+2	-1.138E-1	-1.941E-1	-2.209E-1	-1.602E-1
3.416E+2	-1.111E-1	-1.974E-1	-2.234E-1	-1.596E-1
3.418E+2	-1.196E-1	-1.935E-1	-2.194E-1	-1.608E-1
3.421E+2	-1.141E-1	-1.947E-1	-2.234E-1	-1.617E-1
3.423E+2	-1.102E-1	-1.898E-1	-2.219E-1	-1.645E-1
3.425E+2	-1.111E-1	-1.929E-1	-2.216E-1	-1.636E-1
3.427E+2	-1.120E-1	-1.843E-1	-2.200E-1	-1.657E-1
3.429E+2	-1.108E-1	-1.837E-1	-2.240E-1	-1.633E-1
3.431E+2	-1.105E-1	-1.834E-1	-2.219E-1	-1.605E-1
3.433E+2	-1.086E-1	-1.813E-1	-2.277E-1	-1.624E-1
3.435E+2	-1.102E-1	-1.761E-1	-2.234E-1	-1.590E-1
3.437E+2	-1.074E-1	-1.776E-1	-2.191E-1	-1.645E-1
3.439E+2	-1.053E-1	-1.788E-1	-2.194E-1	-1.617E-1
3.441E+2	-1.093E-1	-1.791E-1	-2.222E-1	-1.645E-1
3.443E+2	-1.035E-1	-1.743E-1	-2.173E-1	-1.660E-1
3.445E+2	-1.041E-1	-1.749E-1	-2.237E-1	-1.685E-1
3.447E+2	-1.041E-1	-1.733E-1	-2.234E-1	-1.743E-1
3.449E+2	-1.086E-1	-1.718E-1	-2.228E-1	-1.724E-1
3.451E+2	-1.068E-1	-1.666E-1	-2.191E-1	-1.706E-1
3.453E+2	-9.857E-2	-1.682E-1	-2.234E-1	-1.694E-1
3.455E+2	-1.062E-1	-1.651E-1	-2.209E-1	-1.694E-1
3.457E+2	-1.013E-1	-1.663E-1	-2.203E-1	-1.715E-1
3.459E+2	-1.031E-1	-1.669E-1	-2.200E-1	-1.709E-1
3.461E+2	-1.035E-1	-1.654E-1	-2.139E-1	-1.700E-1
3.463E+2	-9.827E-2	-1.636E-1	-2.182E-1	-1.730E-1
3.465E+2	-9.827E-2	-1.599E-1	-2.167E-1	-1.736E-1
3.467E+2	-9.735E-2	-1.559E-1	-2.176E-1	-1.746E-1
3.469E+2	-9.888E-2	-1.590E-1	-2.167E-1	-1.736E-1
3.471E+2	-9.644E-2	-1.566E-1	-2.142E-1	-1.761E-1
3.473E+2	-1.031E-1	-1.572E-1	-2.145E-1	-1.752E-1
3.475E+2	-1.031E-1	-1.575E-1	-2.136E-1	-1.776E-1
3.477E+2	-9.827E-2	-1.562E-1	-2.182E-1	-1.767E-1
3.479E+2	-1.044E-1	-1.535E-1	-2.188E-1	-1.779E-1
3.481E+2	-1.004E-1	-1.553E-1	-2.164E-1	-1.755E-1
3.483E+2	-9.583E-2	-1.474E-1	-2.145E-1	-1.785E-1
3.485E+2	-9.247E-2	-1.486E-1	-2.142E-1	-1.782E-1
3.487E+2	-9.521E-2	-1.489E-1	-2.124E-1	-1.779E-1
3.489E+2	-9.796E-2	-1.462E-1	-2.115E-1	-1.880E-1
3.491E+2	-9.857E-2	-1.443E-1	-2.139E-1	-1.877E-1
3.493E+2	-9.491E-2	-1.468E-1	-2.130E-1	-1.886E-1
3.495E+2	-1.010E-1	-1.422E-1	-2.106E-1	-1.950E-1
3.497E+2	-1.059E-1	-1.392E-1	-2.145E-1	-1.950E-1
3.499E+2	-9.888E-2	-1.428E-1	-2.100E-1	-1.926E-1
3.501E+2	-9.888E-2	-1.361E-1	-2.029E-1	-1.901E-1
3.503E+2	-1.001E-1	-1.373E-1	-2.011E-1	-1.883E-1
3.505E+2	-9.796E-2	-1.352E-1	-2.020E-1	-1.862E-1
3.507E+2	-9.521E-2	-1.334E-1	-1.999E-1	-1.889E-1
3.509E+2	-9.918E-2	-1.309E-1	-2.051E-1	-1.929E-1
3.511E+2	-1.025E-1	-1.331E-1	-2.084E-1	-1.837E-1
3.513E+2	-9.888E-2	-1.279E-1	-2.048E-1	-1.843E-1
3.515E+2	-9.491E-2	-1.276E-1	-2.087E-1	-1.840E-1
3.518E+2	-9.735E-2	-1.257E-1	-2.045E-1	-1.831E-1
3.519E+2	-9.949E-2	-1.227E-1	-2.084E-1	-1.849E-1
3.521E+2	-9.857E-2	-1.303E-1	-2.078E-1	-1.904E-1
3.524E+2	-1.016E-1	-1.205E-1	-2.029E-1	-1.855E-1
3.525E+2	-1.062E-1	-1.263E-1	-2.020E-1	-1.907E-1
3.528E+2	-1.056E-1	-1.212E-1	-2.005E-1	-1.953E-1
3.530E+2	-1.044E-1	-1.215E-1	-1.993E-1	-1.901E-1
3.532E+2	-1.071E-1	-1.169E-1	-2.008E-1	-1.910E-1
3.534E+2	-1.062E-1	-1.178E-1	-2.029E-1	-1.892E-1
3.536E+2	-1.028E-1	-1.181E-1	-1.923E-1	-1.907E-1
3.538E+2	-1.080E-1	-1.187E-1	-1.981E-1	-1.968E-1
3.540E+2	-1.056E-1	-1.190E-1	-1.920E-1	-1.895E-1
3.542E+2	-1.151E-1	-1.172E-1	-1.913E-1	-1.935E-1
3.544E+2	-1.151E-1	-1.163E-1	-1.846E-1	-1.974E-1
3.546E+2	-1.138E-1	-1.099E-1	-1.828E-1	-1.993E-1
3.548E+2	-1.151E-1	-1.126E-1	-1.810E-1	-2.036E-1
3.550E+2	-1.114E-1	-1.120E-1	-1.846E-1	-2.014E-1
3.552E+2	-1.147E-1	-1.141E-1	-1.871E-1	-2.005E-1
3.554E+2	-1.138E-1	-1.108E-1	-1.865E-1	-1.990E-1
3.556E+2	-1.129E-1	-1.099E-1	-1.868E-1	-1.987E-1
3.558E+2	-1.193E-1	-1.147E-1	-1.837E-1	-1.990E-1
3.560E+2	-1.190E-1	-1.099E-1	-1.868E-1	-1.996E-1
3.562E+2	-1.160E-1	-1.089E-1	-1.865E-1	-1.956E-1
3.564E+2	-1.151E-1	-1.086E-1	-1.862E-1	-2.002E-1
3.566E+2	-1.172E-1	-1.126E-1	-1.828E-1	-2.023E-1
3.569E+2	-1.218E-1	-1.080E-1	-1.770E-1	-2.014E-1
3.570E+2	-1.245E-1	-1.086E-1	-1.764E-1	-1.984E-1
3.573E+2	-1.215E-1	-1.022E-1	-1.724E-1	-1.974E-1
3.575E+2	-1.187E-1	-1.016E-1	-1.715E-1	-1.950E-1
3.577E+2	-1.199E-1	-1.035E-1	-1.678E-1	-1.965E-1
3.579E+2	-1.196E-1	-1.010E-1	-1.682E-1	-1.968E-1
3.581E+2	-1.175E-1	-9.766E-2	-1.678E-1	-1.932E-1
3.583E+2	-1.199E-1	-9.857E-2	-1.694E-1	-1.965E-1
3.585E+2	-1.184E-1	-9.491E-2	-1.721E-1	-1.944E-1
3.587E+2	-1.221E-1	-1.001E-1	-1.694E-1	-1.944E-1
3.589E+2	-1.270E-1	-9.918E-2	-1.651E-1	-1.944E-1
3.591E+2	-1.245E-1	-9.827E-2	-1.617E-1	-1.935E-1
3.593E+2	-1.248E-1	-9.705E-2	-1.633E-1	-1.941E-1
3.595E+2	-1.208E-1	-1.022E-1	-1.675E-1	-1.971E-1
3.597E+2	-1.218E-1	-9.766E-2	-1.608E-1	-1.968E-1
3.599E+2	-1.208E-1	-9.888E-2	-1.593E-1	-1.947E-1
3.601E+2	-1.227E-1	-9.491E-2	-1.532E-1	-1.901E-1
3.603E+2	-1.212E-1	-9.338E-2	-1.544E-1	-1.932E-1
3.605E+2	-1.205E-1	-9.674E-2	-1.511E-1	-1.883E-1
3.607E+2	-1.248E-1	-9.308E-2	-1.532E-1	-1.947E-1
3.609E+2	-1.239E-1	-9.247E-2	-1.538E-1	-1.846E-1
3.611E+2	-1.202E-1	-9.674E-2	-1.520E-1	-1.822E-1
3.614E+2	-1.270E-1	-9.674E-2	-1.538E-1	-1.843E-1
3.616E+2	-1.236E-1	-9.216E-2	-1.483E-1	-1.846E-1
3.618E+2	-1.236E-1	-9.277E-2	-1.526E-1	-1.859E-1
3.620E+2	-1.230E-1	-9.277E-2	-1.489E-1	-1.804E-1
3.622E+2	-1.227E-1	-9.308E-2	-1.492E-1	-1.852E-1
3.624E+2	-1.202E-1	-9.338E-2	-1.486E-1	-1.819E-1
3.626E+2	-1.260E-1	-9.155E-2	-1.511E-1	-1.840E-1
3.628E+2	-1.245E-1	-8.881E-2	-1.486E-1	-1.862E-1
3.630E+2	-1.254E-1	-9.033E-2	-1.434E-1	-1.813E-1
3.632E+2	-1.221E-1	-8.942E-2	-1.443E-1	-1.831E-1
3.634E+2	-1.239E-1	-9.155E-2	-1.440E-1	-1.779E-1
3.636E+2	-1.251E-1	-9.247E-2	-1.419E-1	-1.794E-1
3.638E+2	-1.300E-1	-8.575E-2	-1.413E-1	-1.859E-1
3.640E+2	-1.266E-1	-8.820E-2	-1.370E-1	-1.807E-1
3.642E+2	-1.270E-1	-8.575E-2	-1.361E-1	-1.797E-1
3.644E+2	-1.273E-1	-8.575E-2	-1.318E-1	-1.764E-1
3.646E+2	-1.260E-1	-8.911E-2	-1.324E-1	-1.773E-1
3.648E+2	-1.251E-1	-8.850E-2	-1.291E-1	-1.755E-1
3.650E+2	-1.306E-1	-8.514E-2	-1.260E-1	-1.730E-1
3.652E+2	-1.315E-1	-9.094E-2	-1.279E-1	-1.694E-1
3.654E+2	-1.303E-1	-8.667E-2	-1.242E-1	-1.709E-1
3.656E+2	-1.260E-1	-8.972E-2	-1.224E-1	-1.694E-1
3.658E+2	-1.205E-1	-8.575E-2	-1.205E-1	-1.703E-1
3.660E+2	-1.257E-1	-9.094E-2	-1.215E-1	-1.709E-1
3.663E+2	-1.215E-1	-8.484E-2	-1.218E-1	-1.672E-1
3.665E+2	-1.208E-1	-8.453E-2	-1.193E-1	-1.654E-1
3.667E+2	-1.230E-1	-9.460E-2	-1.230E-1	-1.648E-1
3.669E+2	-1.236E-1	-8.789E-2	-1.208E-1	-1.630E-1
3.671E+2	-1.193E-1	-8.789E-2	-1.184E-1	-1.569E-1
3.673E+2	-1.279E-1	-8.759E-2	-1.123E-1	-1.617E-1
3.675E+2	-1.254E-1	-8.698E-2	-1.196E-1	-1.587E-1
3.677E+2	-1.270E-1	-8.331E-2	-1.151E-1	-1.544E-1
3.679E+2	-1.233E-1	-9.033E-2	-1.169E-1	-1.587E-1
3.681E+2	-1.242E-1	-8.392E-2	-1.169E-1	-1.544E-1
3.683E+2	-1.248E-1	-8.514E-2	-1.132E-1	-1.547E-1
3.685E+2	-1.270E-1	-8.484E-2	-1.132E-1	-1.520E-1
3.687E+2	-1.239E-1	-8.820E-2	-1.181E-1	-1.538E-1
3.689E+2	-1.236E-1	-8.118E-2	-1.141E-1	-1.489E-1
3.691E+2	-1.239E-1	-8.942E-2	-1.144E-1	-1.511E-1
3.693E+2	-1.276E-1	-8.636E-2	-1.175E-1	-1.526E-1
