Bias,Capacity_1K,Conductivity_1K,Capacity_10K,Conductivity_10K,Capacity_100K,Conductivity_100K,Capacity_1M,Conductivity_1M
-2.65500e+00,5.693607e-10,7.452144e-04,4.106932e-11,7.780986e-04,1.693670e-11,7.867101e-04,1.089028e-11,8.240333e-04
-2.64000e+00,2.223780e-09,7.579094e-04,2.068475e-11,7.763777e-04,1.548029e-11,7.904375e-04,1.099608e-11,8.285450e-04
-2.62500e+00,6.432518e-10,7.660725e-04,9.633944e-11,7.776376e-04,1.382846e-11,7.948833e-04,1.082759e-11,8.362599e-04
-2.61000e+00,-9.653820e-10,7.605209e-04,7.248581e-11,7.892815e-04,1.640678e-11,8.022892e-04,1.093655e-11,8.407985e-04
-2.59500e+00,-5.113172e-10,7.673827e-04,1.477483e-10,7.962603e-04,1.329838e-11,8.058483e-04,1.088326e-11,8.483724e-04
-2.58000e+00,2.211533e-12,7.710466e-04,2.113316e-11,7.976831e-04,1.624461e-11,8.144223e-04,1.082915e-11,8.547139e-04
-2.56500e+00,1.041362e-09,7.925656e-04,6.456131e-12,8.115894e-04,1.882275e-11,8.174937e-04,1.074360e-11,8.602098e-04
-2.55000e+00,3.484990e-09,7.846894e-04,6.751604e-11,8.122627e-04,1.340210e-11,8.256399e-04,1.084627e-11,8.686367e-04
-2.53500e+00,-2.960449e-10,7.835678e-04,9.903962e-11,8.196909e-04,1.260429e-11,8.334073e-04,1.085416e-11,8.769859e-04
-2.52000e+00,7.511800e-10,7.994082e-04,1.495565e-10,8.237416e-04,1.658939e-11,8.421699e-04,1.090012e-11,8.848575e-04
-2.50500e+00,2.076870e-10,8.051766e-04,7.568813e-11,8.384343e-04,1.531773e-11,8.473290e-04,1.099112e-11,8.923229e-04
-2.49000e+00,3.850665e-10,8.090869e-04,6.341147e-12,8.412888e-04,1.560489e-11,8.537313e-04,1.087009e-11,9.014335e-04
-2.47500e+00,1.021692e-09,8.248886e-04,-6.578618e-11,8.461064e-04,1.647235e-11,8.624721e-04,1.089143e-11,9.094172e-04
-2.46000e+00,7.565431e-10,8.299371e-04,6.609185e-11,8.572472e-04,1.748151e-11,8.721807e-04,1.082239e-11,9.203303e-04
-2.44500e+00,1.427208e-09,8.461860e-04,3.611953e-11,8.693594e-04,1.577935e-11,8.831053e-04,1.081155e-11,9.314193e-04
-2.43000e+00,1.039875e-09,8.337459e-04,1.096076e-10,8.733051e-04,1.412638e-11,8.907050e-04,1.079408e-11,9.412649e-04
-2.41500e+00,-1.187432e-09,8.470069e-04,2.535858e-11,8.822914e-04,1.531933e-11,9.020793e-04,1.103682e-11,9.517806e-04
-2.40000e+00,2.172454e-09,8.696904e-04,2.459686e-11,8.880958e-04,1.772868e-11,9.112207e-04,1.083544e-11,9.635247e-04
-2.38500e+00,3.301756e-09,8.591599e-04,5.448241e-11,9.009054e-04,1.766678e-11,9.228621e-04,1.077879e-11,9.756199e-04
-2.37000e+00,3.810550e-10,8.922556e-04,7.813802e-11,9.131592e-04,1.789395e-11,9.341427e-04,1.062415e-11,9.888317e-04
-2.35500e+00,1.691155e-09,8.926940e-04,3.396234e-11,9.282808e-04,1.612475e-11,9.453826e-04,1.071377e-11,1.001569e-03
-2.34000e+00,7.746582e-11,9.012177e-04,1.913186e-10,9.428497e-04,1.513858e-11,9.580365e-04,1.059394e-11,1.017153e-03
-2.32500e+00,7.809544e-10,9.156402e-04,-3.120056e-11,9.521675e-04,1.548014e-11,9.703972e-04,1.081064e-11,1.030151e-03
-2.31000e+00,3.292063e-10,9.218411e-04,7.594538e-11,9.655621e-04,1.440545e-11,9.860747e-04,1.047358e-11,1.046798e-03
-2.29500e+00,-9.920730e-10,9.384318e-04,8.557265e-11,9.739531e-04,1.941165e-11,1.000394e-03,1.064927e-11,1.061580e-03
-2.28000e+00,2.045371e-10,9.353580e-04,9.955323e-11,9.915122e-04,1.714667e-11,1.015272e-03,1.067142e-11,1.077657e-03
-2.26500e+00,-9.132409e-11,9.601613e-04,1.579331e-11,1.004399e-03,1.733183e-11,1.027498e-03,1.064508e-11,1.092941e-03
-2.25000e+00,1.010083e-09,9.900511e-04,1.291651e-10,1.020475e-03,1.685539e-11,1.044392e-03,1.058922e-11,1.111154e-03
-2.23500e+00,2.103723e-09,9.981069e-04,1.314411e-10,1.037291e-03,1.809914e-11,1.057530e-03,1.048777e-11,1.128280e-03
-2.22000e+00,7.007140e-10,1.007735e-03,4.193371e-11,1.051708e-03,1.861892e-11,1.077192e-03,1.032645e-11,1.145190e-03
-2.20500e+00,1.106220e-09,1.015450e-03,1.268396e-10,1.067018e-03,1.526464e-11,1.092995e-03,1.026303e-11,1.165198e-03
-2.19000e+00,1.934248e-09,1.048243e-03,1.070604e-10,1.081969e-03,1.944086e-11,1.111075e-03,1.040392e-11,1.182177e-03
-2.17500e+00,-1.315286e-09,1.054654e-03,8.962889e-11,1.108728e-03,1.924548e-11,1.127209e-03,1.020673e-11,1.201426e-03
-2.16000e+00,9.118956e-10,1.071817e-03,2.266334e-11,1.117573e-03,2.005119e-11,1.144783e-03,1.018428e-11,1.219591e-03
-2.14500e+00,3.207603e-09,1.087723e-03,7.368799e-11,1.138228e-03,1.972857e-11,1.162017e-03,1.000637e-11,1.239475e-03
-2.13000e+00,1.929922e-09,1.106111e-03,1.348913e-10,1.154592e-03,1.738107e-11,1.179959e-03,1.023123e-11,1.257900e-03
-2.11500e+00,1.514977e-09,1.124969e-03,9.605802e-11,1.166634e-03,1.686861e-11,1.198021e-03,1.006530e-11,1.277484e-03
-2.10000e+00,1.694333e-09,1.143351e-03,1.135698e-10,1.187325e-03,1.867503e-11,1.216811e-03,1.014301e-11,1.296371e-03
-2.08500e+00,5.067554e-10,1.156423e-03,1.720757e-10,1.207725e-03,2.207206e-11,1.235356e-03,1.002871e-11,1.316382e-03
-2.07000e+00,9.357743e-10,1.173681e-03,7.357752e-11,1.218181e-03,1.936754e-11,1.251619e-03,9.783228e-12,1.335010e-03
-2.05500e+00,3.394619e-10,1.191148e-03,1.738422e-10,1.240382e-03,1.864501e-11,1.270809e-03,1.008516e-11,1.354221e-03
-2.04000e+00,1.180141e-09,1.207223e-03,1.500841e-10,1.251675e-03,1.833825e-11,1.287106e-03,9.752567e-12,1.374040e-03
-2.02500e+00,2.265385e-09,1.216704e-03,1.023469e-10,1.275101e-03,1.909922e-11,1.305565e-03,9.697456e-12,1.392189e-03
-2.01000e+00,1.097121e-09,1.239599e-03,5.150843e-11,1.294167e-03,1.840140e-11,1.323267e-03,9.758547e-12,1.411741e-03
-1.99500e+00,1.562888e-09,1.264579e-03,1.136202e-10,1.305512e-03,2.004954e-11,1.341203e-03,9.690418e-12,1.431288e-03
-1.98000e+00,3.361990e-09,1.268233e-03,1.306863e-10,1.330683e-03,1.721457e-11,1.357881e-03,9.601518e-12,1.449350e-03
-1.96500e+00,8.357425e-10,1.292740e-03,1.163757e-10,1.341800e-03,2.127906e-11,1.374420e-03,9.719357e-12,1.467781e-03
-1.95000e+00,1.977646e-10,1.315456e-03,1.289785e-10,1.360547e-03,2.239622e-11,1.393016e-03,9.515421e-12,1.485966e-03
-1.93500e+00,2.318609e-09,1.332303e-03,1.161932e-10,1.381619e-03,2.033992e-11,1.411042e-03,9.618015e-12,1.504811e-03
-1.92000e+00,1.129054e-09,1.341788e-03,1.210390e-10,1.396703e-03,2.111475e-11,1.427847e-03,9.618288e-12,1.524927e-03
-1.90500e+00,2.078043e-09,1.356844e-03,1.186408e-10,1.414104e-03,1.984727e-11,1.443447e-03,9.817063e-12,1.542986e-03
-1.89000e+00,8.531403e-10,1.378416e-03,1.513147e-10,1.431571e-03,2.086734e-11,1.460714e-03,9.162810e-12,1.561744e-03
-1.87500e+00,6.968655e-10,1.387411e-03,1.820481e-10,1.444725e-03,2.181246e-11,1.477903e-03,9.104380e-12,1.579930e-03
-1.86000e+00,1.259397e-09,1.417888e-03,7.908403e-11,1.463614e-03,2.124233e-11,1.496225e-03,9.346004e-12,1.599086e-03
-1.84500e+00,7.005133e-10,1.420968e-03,1.440566e-10,1.479548e-03,2.251460e-11,1.513070e-03,9.416213e-12,1.615737e-03
-1.83000e+00,1.951976e-09,1.441124e-03,8.749450e-11,1.491728e-03,2.119360e-11,1.527800e-03,9.280926e-12,1.635804e-03
-1.81500e+00,5.859600e-10,1.462734e-03,1.745438e-10,1.514952e-03,2.203788e-11,1.543986e-03,9.493790e-12,1.652087e-03
-1.80000e+00,1.497450e-09,1.472695e-03,1.935271e-10,1.523387e-03,2.140807e-11,1.560225e-03,9.501678e-12,1.670482e-03
-1.78500e+00,2.013248e-09,1.484639e-03,1.055731e-10,1.541687e-03,2.052402e-11,1.577282e-03,9.442905e-12,1.686497e-03
-1.77000e+00,9.414197e-10,1.500071e-03,1.402134e-10,1.560663e-03,2.347533e-11,1.593634e-03,9.675078e-12,1.704470e-03
-1.75500e+00,1.456247e-10,1.516568e-03,1.273845e-10,1.573151e-03,2.462555e-11,1.607736e-03,9.827562e-12,1.720569e-03
-1.74000e+00,6.245822e-10,1.530115e-03,1.575606e-10,1.589094e-03,2.564563e-11,1.625258e-03,9.682085e-12,1.739432e-03
-1.72500e+00,1.084699e-09,1.547853e-03,1.316881e-10,1.603081e-03,2.351136e-11,1.639808e-03,9.729639e-12,1.756171e-03
-1.71000e+00,1.515857e-09,1.556478e-03,1.471113e-10,1.620468e-03,2.375180e-11,1.655409e-03,9.714234e-12,1.773419e-03
-1.69500e+00,2.937366e-10,1.581063e-03,1.839339e-10,1.633457e-03,2.587461e-11,1.669294e-03,1.005503e-11,1.789742e-03
-1.68000e+00,6.607226e-10,1.596143e-03,9.881700e-11,1.654581e-03,2.539946e-11,1.686742e-03,1.004954e-11,1.805930e-03
-1.66500e+00,1.291847e-09,1.612160e-03,5.334335e-11,1.666871e-03,2.332523e-11,1.700135e-03,1.008254e-11,1.823935e-03
-1.65000e+00,5.124713e-10,1.628457e-03,9.298604e-11,1.679553e-03,2.586720e-11,1.715028e-03,1.026470e-11,1.839212e-03
-1.63500e+00,1.195228e-09,1.638310e-03,1.158799e-10,1.698888e-03,2.714009e-11,1.729873e-03,1.038042e-11,1.853839e-03
-1.62000e+00,1.236616e-10,1.653213e-03,1.423188e-10,1.711479e-03,2.728273e-11,1.744702e-03,1.045066e-11,1.872916e-03
-1.60500e+00,2.182939e-09,1.673772e-03,2.620480e-10,1.724739e-03,2.891688e-11,1.758600e-03,1.050747e-11,1.891855e-03
-1.59000e+00,1.758442e-09,1.689360e-03,1.454120e-10,1.733496e-03,2.878356e-11,1.771202e-03,1.083280e-11,1.908678e-03
-1.57500e+00,4.332155e-10,1.688622e-03,2.012932e-10,1.749833e-03,2.839955e-11,1.785394e-03,1.109888e-11,1.925207e-03
-1.56000e+00,1.717604e-09,1.715516e-03,1.949139e-10,1.763319e-03,3.031208e-11,1.800020e-03,1.122532e-11,1.940333e-03
-1.54500e+00,5.200547e-10,1.722331e-03,1.606411e-10,1.777734e-03,3.112036e-11,1.812263e-03,1.172375e-11,1.956007e-03
-1.53000e+00,6.389582e-10,1.742583e-03,1.964419e-10,1.786859e-03,3.065064e-11,1.827013e-03,1.190178e-11,1.972187e-03
-1.51500e+00,1.714547e-09,1.748744e-03,2.102804e-10,1.803139e-03,2.991330e-11,1.838440e-03,1.212899e-11,1.987698e-03
-1.50000e+00,1.507050e-09,1.765922e-03,1.967287e-10,1.817632e-03,3.199313e-11,1.850582e-03,1.248244e-11,2.005045e-03
-1.48500e+00,7.545270e-10,1.773728e-03,2.524909e-10,1.832012e-03,3.308039e-11,1.863470e-03,1.283195e-11,2.019508e-03
-1.47000e+00,1.222696e-09,1.792115e-03,2.034532e-10,1.842325e-03,3.328685e-11,1.877465e-03,1.299246e-11,2.031733e-03
-1.45500e+00,1.504199e-09,1.806767e-03,1.839846e-10,1.853474e-03,3.457210e-11,1.888337e-03,1.347802e-11,2.045542e-03
-1.44000e+00,1.323350e-09,1.813904e-03,2.863721e-10,1.863267e-03,3.432385e-11,1.898716e-03,1.410449e-11,2.061271e-03
-1.42500e+00,8.107630e-10,1.827560e-03,2.288455e-10,1.872472e-03,3.965686e-11,1.909374e-03,1.443807e-11,2.075106e-03
-1.41000e+00,1.394369e-09,1.835660e-03,3.005902e-10,1.884592e-03,3.869387e-11,1.919555e-03,1.497814e-11,2.089999e-03
-1.39500e+00,1.076300e-09,1.847475e-03,1.695429e-10,1.896726e-03,4.162258e-11,1.929769e-03,1.529623e-11,2.100144e-03
-1.38000e+00,1.504265e-09,1.860025e-03,2.263365e-10,1.904312e-03,4.126777e-11,1.939415e-03,1.603920e-11,2.116399e-03
-1.36500e+00,1.945593e-09,1.869252e-03,2.558439e-10,1.912423e-03,4.203777e-11,1.947010e-03,1.661901e-11,2.127773e-03
-1.35000e+00,9.142768e-10,1.874062e-03,1.240165e-10,1.919393e-03,4.087275e-11,1.955087e-03,1.741295e-11,2.139769e-03
-1.33500e+00,1.286848e-09,1.886620e-03,1.900564e-10,1.926484e-03,4.553020e-11,1.961712e-03,1.807688e-11,2.151229e-03
-1.32000e+00,8.029282e-10,1.888392e-03,1.572022e-10,1.930261e-03,4.431345e-11,1.967134e-03,1.898954e-11,2.162480e-03
-1.30500e+00,1.371739e-09,1.895395e-03,2.656873e-10,1.937567e-03,4.900693e-11,1.973007e-03,1.979824e-11,2.172698e-03
-1.29000e+00,1.909184e-09,1.901989e-03,2.539841e-10,1.945672e-03,4.832858e-11,1.977913e-03,2.037779e-11,2.183791e-03
-1.27500e+00,9.957046e-10,1.913813e-03,2.205484e-10,1.943940e-03,5.201650e-11,1.982083e-03,2.171090e-11,2.195126e-03
-1.26000e+00,2.757937e-10,1.913411e-03,2.372746e-10,1.952184e-03,5.435430e-11,1.984238e-03,2.293435e-11,2.203427e-03
-1.24500e+00,5.063103e-10,1.919539e-03,2.270807e-10,1.947546e-03,5.651704e-11,1.984097e-03,2.385907e-11,2.210689e-03
-1.23000e+00,9.738146e-10,1.917043e-03,2.891187e-10,1.955845e-03,5.780759e-11,1.988257e-03,2.527691e-11,2.219201e-03
-1.21500e+00,4.512250e-10,1.916624e-03,2.301745e-10,1.951934e-03,6.181421e-11,1.989086e-03,2.616374e-11,2.228895e-03
-1.20000e+00,1.240656e-09,1.912822e-03,3.766082e-10,1.947702e-03,6.644966e-11,1.988252e-03,2.776739e-11,2.237747e-03
-1.18500e+00,1.334704e-09,1.915869e-03,2.892772e-10,1.946834e-03,7.120522e-11,1.984837e-03,2.900778e-11,2.244937e-03
-1.17000e+00,9.326359e-10,1.912075e-03,2.406096e-10,1.942179e-03,7.436436e-11,1.981965e-03,3.061262e-11,2.251714e-03
-1.15500e+00,6.997796e-10,1.908831e-03,3.902346e-10,1.934597e-03,7.572609e-11,1.977185e-03,3.249327e-11,2.259915e-03
-1.14000e+00,1.585329e-09,1.903137e-03,3.523326e-10,1.932593e-03,8.172339e-11,1.970706e-03,3.400388e-11,2.265464e-03
-1.12500e+00,1.070760e-09,1.899377e-03,3.668512e-10,1.923337e-03,8.613901e-11,1.963812e-03,3.593855e-11,2.270262e-03
-1.11000e+00,4.864472e-10,1.882425e-03,3.586723e-10,1.913352e-03,9.138185e-11,1.953141e-03,3.756234e-11,2.275096e-03
-1.09500e+00,8.077806e-10,1.874301e-03,4.308878e-10,1.901740e-03,9.791810e-11,1.943560e-03,3.983766e-11,2.282148e-03
-1.08000e+00,1.353701e-09,1.859915e-03,3.589515e-10,1.888962e-03,1.029177e-10,1.930035e-03,4.244604e-11,2.283697e-03
-1.06500e+00,5.373670e-10,1.845144e-03,3.878137e-10,1.867335e-03,1.089781e-10,1.914563e-03,4.456664e-11,2.288192e-03
-1.05000e+00,1.548488e-09,1.827903e-03,3.755982e-10,1.856227e-03,1.148658e-10,1.899461e-03,4.691251e-11,2.289710e-03
-1.03500e+00,1.563025e-09,1.807173e-03,4.090597e-10,1.830575e-03,1.231470e-10,1.879747e-03,4.963499e-11,2.292665e-03
-1.02000e+00,1.524490e-09,1.782485e-03,3.914395e-10,1.810688e-03,1.317538e-10,1.857543e-03,5.240531e-11,2.291901e-03
-1.00500e+00,1.114335e-09,1.759835e-03,5.227366e-10,1.782578e-03,1.388046e-10,1.833567e-03,5.508060e-11,2.294318e-03
-9.90000e-01,1.433332e-09,1.729484e-03,4.767733e-10,1.757097e-03,1.484839e-10,1.806844e-03,5.833583e-11,2.293680e-03
-9.75000e-01,1.323081e-09,1.702264e-03,4.750826e-10,1.724016e-03,1.590650e-10,1.777771e-03,6.151914e-11,2.297442e-03
-9.60000e-01,1.520282e-09,1.666466e-03,4.691196e-10,1.685870e-03,1.702813e-10,1.745749e-03,6.466327e-11,2.295878e-03
-9.45000e-01,1.077122e-09,1.628561e-03,5.197290e-10,1.650278e-03,1.842686e-10,1.709768e-03,6.772274e-11,2.297548e-03
-9.30000e-01,1.452118e-09,1.588586e-03,5.425098e-10,1.614620e-03,1.972742e-10,1.672421e-03,7.164584e-11,2.298570e-03
-9.15000e-01,1.714514e-09,1.546657e-03,5.467289e-10,1.570962e-03,2.135506e-10,1.630403e-03,7.555313e-11,2.294665e-03
-9.00000e-01,1.322157e-09,1.499761e-03,5.661257e-10,1.525240e-03,2.268870e-10,1.587880e-03,7.901371e-11,2.296794e-03
-8.85000e-01,1.640921e-09,1.450670e-03,6.144965e-10,1.474431e-03,2.456503e-10,1.541240e-03,8.251313e-11,2.297819e-03
-8.70000e-01,1.466661e-09,1.395411e-03,6.351790e-10,1.419033e-03,2.652132e-10,1.489460e-03,8.692961e-11,2.302553e-03
-8.55000e-01,1.991659e-09,1.341020e-03,6.789270e-10,1.367932e-03,2.842734e-10,1.439133e-03,9.045276e-11,2.304729e-03
-8.40000e-01,1.705603e-09,1.283878e-03,6.674440e-10,1.307769e-03,3.077895e-10,1.382128e-03,9.467004e-11,2.305532e-03
-8.25000e-01,1.719974e-09,1.220182e-03,6.838607e-10,1.243477e-03,3.313164e-10,1.325252e-03,9.854031e-11,2.309200e-03
-8.10000e-01,1.590162e-09,1.158622e-03,7.718697e-10,1.180992e-03,3.586774e-10,1.265548e-03,1.024140e-10,2.313030e-03
-7.95000e-01,1.873530e-09,1.091557e-03,8.241821e-10,1.120142e-03,3.853326e-10,1.201846e-03,1.064821e-10,2.317107e-03
-7.80000e-01,1.458238e-09,1.026372e-03,7.833277e-10,1.050052e-03,4.137591e-10,1.137796e-03,1.096852e-10,2.324805e-03
-7.65000e-01,1.932827e-09,9.563179e-04,8.283582e-10,9.802312e-04,4.434396e-10,1.072597e-03,1.140949e-10,2.330869e-03
-7.50000e-01,1.919242e-09,8.882702e-04,8.384114e-10,9.128531e-04,4.759934e-10,1.006235e-03,1.179260e-10,2.336420e-03
-7.35000e-01,1.695950e-09,8.202137e-04,9.146566e-10,8.414101e-04,5.074660e-10,9.405221e-04,1.213257e-10,2.344443e-03
-7.20000e-01,1.605577e-09,7.544281e-04,8.808953e-10,7.755494e-04,5.384778e-10,8.773944e-04,1.248946e-10,2.352070e-03
-7.05000e-01,2.028356e-09,6.886431e-04,9.018991e-10,7.099650e-04,5.707749e-10,8.123075e-04,1.280323e-10,2.357476e-03
-6.90000e-01,1.740256e-09,6.252212e-04,9.208642e-10,6.452467e-04,6.009070e-10,7.522117e-04,1.313458e-10,2.363388e-03
-6.75000e-01,1.682001e-09,5.666298e-04,9.271912e-10,5.854831e-04,6.305112e-10,6.936440e-04,1.339692e-10,2.369750e-03
-6.60000e-01,1.582986e-09,5.082270e-04,9.392437e-10,5.284237e-04,6.580100e-10,6.395312e-04,1.373436e-10,2.377433e-03
-6.45000e-01,1.655562e-09,4.579071e-04,9.494414e-10,4.739392e-04,6.832783e-10,5.868433e-04,1.400687e-10,2.381475e-03
-6.30000e-01,1.585561e-09,4.091315e-04,9.529252e-10,4.228608e-04,7.078637e-10,5.385558e-04,1.420187e-10,2.382643e-03
-6.15000e-01,1.524106e-09,3.622252e-04,9.910852e-10,3.769488e-04,7.298512e-10,4.937106e-04,1.444743e-10,2.386000e-03
-6.00000e-01,1.620388e-09,3.212614e-04,9.631846e-10,3.341354e-04,7.501818e-10,4.529910e-04,1.467837e-10,2.387772e-03
-5.85000e-01,1.541285e-09,2.825986e-04,9.892247e-10,2.965501e-04,7.677590e-10,4.161645e-04,1.488227e-10,2.390295e-03
-5.70000e-01,1.337045e-09,2.508061e-04,9.506119e-10,2.597265e-04,7.849190e-10,3.798374e-04,1.508164e-10,2.391913e-03
-5.55000e-01,1.631534e-09,2.190924e-04,9.723017e-10,2.277839e-04,7.964375e-10,3.491021e-04,1.523429e-10,2.389228e-03
-5.40000e-01,1.294025e-09,1.918372e-04,1.004940e-09,2.007122e-04,8.084663e-10,3.202625e-04,1.544934e-10,2.391362e-03
-5.25000e-01,1.243789e-09,1.664130e-04,9.716972e-10,1.764573e-04,8.189782e-10,2.947872e-04,1.560729e-10,2.391550e-03
-5.10000e-01,1.442209e-09,1.438281e-04,9.746058e-10,1.535104e-04,8.280513e-10,2.722196e-04,1.577452e-10,2.389972e-03
-4.95000e-01,1.210283e-09,1.243997e-04,9.528853e-10,1.317289e-04,8.342046e-10,2.510600e-04,1.591909e-10,2.388968e-03
-4.80000e-01,1.281290e-09,1.067809e-04,9.602772e-10,1.139227e-04,8.400085e-10,2.314979e-04,1.606998e-10,2.387267e-03
-4.65000e-01,1.213783e-09,9.170084e-05,9.553774e-10,9.754842e-05,8.445517e-10,2.150715e-04,1.622649e-10,2.383340e-03
-4.50000e-01,1.231978e-09,7.814194e-05,9.558216e-10,8.233818e-05,8.481491e-10,2.005150e-04,1.634481e-10,2.378921e-03
-4.35000e-01,1.073736e-09,6.612705e-05,9.417200e-10,7.068452e-05,8.486464e-10,1.864728e-04,1.647348e-10,2.377823e-03
-4.20000e-01,1.071489e-09,5.510310e-05,9.377554e-10,5.885056e-05,8.511573e-10,1.750476e-04,1.656201e-10,2.375693e-03
-4.05000e-01,1.057403e-09,4.587016e-05,9.353461e-10,5.026969e-05,8.518115e-10,1.637924e-04,1.674909e-10,2.370225e-03
-3.90000e-01,1.044533e-09,3.828119e-05,9.217737e-10,4.138385e-05,8.507773e-10,1.534988e-04,1.682124e-10,2.366179e-03
-3.75000e-01,1.001857e-09,3.126412e-05,9.131753e-10,3.474525e-05,8.500170e-10,1.455455e-04,1.692652e-10,2.362495e-03
-3.60000e-01,9.833069e-10,2.594504e-05,9.059656e-10,2.783229e-05,8.483731e-10,1.391406e-04,1.703380e-10,2.357239e-03
-3.45000e-01,9.568706e-10,2.126219e-05,9.009665e-10,2.347140e-05,8.455352e-10,1.325023e-04,1.717009e-10,2.352569e-03
-3.30000e-01,9.600818e-10,1.681262e-05,8.904207e-10,1.867853e-05,8.441870e-10,1.273492e-04,1.722273e-10,2.347935e-03
-3.15000e-01,9.680733e-10,1.364764e-05,8.894206e-10,1.525066e-05,8.414213e-10,1.222440e-04,1.734517e-10,2.344556e-03
-3.00000e-01,9.295471e-10,1.040725e-05,8.815453e-10,1.254820e-05,8.381186e-10,1.180029e-04,1.741636e-10,2.339569e-03
-2.85000e-01,8.844545e-10,8.423084e-06,8.833520e-10,9.580029e-06,8.340507e-10,1.147730e-04,1.751513e-10,2.335070e-03
-2.70000e-01,9.098688e-10,6.057930e-06,8.837059e-10,7.493468e-06,8.307169e-10,1.111512e-04,1.757514e-10,2.327411e-03
-2.55000e-01,8.976335e-10,4.617425e-06,8.683720e-10,6.300601e-06,8.274986e-10,1.081616e-04,1.769374e-10,2.322732e-03
-2.40000e-01,8.523567e-10,3.418505e-06,8.631261e-10,5.083195e-06,8.233386e-10,1.068513e-04,1.774611e-10,2.318969e-03
-2.25000e-01,8.816906e-10,2.877985e-06,8.569693e-10,3.410691e-06,8.191010e-10,1.042040e-04,1.784145e-10,2.313087e-03
-2.10000e-01,8.896457e-10,1.959811e-06,8.535632e-10,3.318009e-06,8.155916e-10,1.028066e-04,1.792948e-10,2.309424e-03
-1.95000e-01,8.777239e-10,1.394294e-06,8.433516e-10,2.765218e-06,8.104055e-10,1.008420e-04,1.796348e-10,2.302991e-03
-1.80000e-01,8.187540e-10,1.219343e-06,8.479907e-10,2.169411e-06,8.064835e-10,9.900299e-05,1.804531e-10,2.298684e-03
