Bias,Capacity_1K,Conductivity_1K,Capacity_10K,Conductivity_10K,Capacity_100K,Conductivity_100K,Capacity_1M,Conductivity_1M
-2.80500e+00,4.502058e-10,2.022337e-07,4.178582e-10,2.769564e-07,4.144549e-10,3.509077e-06,4.387078e-10,1.908437e-04
-2.79000e+00,4.546069e-10,1.936207e-07,4.207091e-10,6.254688e-07,4.160008e-10,3.214944e-06,4.393699e-10,1.931469e-04
-2.77500e+00,4.213692e-10,-1.295014e-07,4.208020e-10,2.292182e-07,4.160639e-10,3.872883e-06,4.399614e-10,1.923337e-04
-2.76000e+00,4.105309e-10,-3.925813e-07,4.283233e-10,1.860374e-07,4.170370e-10,3.447395e-06,4.410150e-10,1.942821e-04
-2.74500e+00,4.412357e-10,2.802419e-07,4.263835e-10,3.251052e-07,4.176640e-10,3.463744e-06,4.411103e-10,1.940984e-04
-2.73000e+00,4.277164e-10,6.430115e-08,4.246501e-10,3.581408e-07,4.179353e-10,3.302501e-06,4.423587e-10,1.966900e-04
-2.71500e+00,4.421801e-10,-7.774265e-08,4.210649e-10,5.082671e-08,4.186232e-10,3.512495e-06,4.429561e-10,1.964600e-04
-2.70000e+00,4.640812e-10,-8.759796e-09,4.266333e-10,1.962344e-07,4.190627e-10,3.610992e-06,4.434220e-10,1.960674e-04
-2.68500e+00,4.237432e-10,-5.838093e-08,4.269164e-10,3.096281e-07,4.196828e-10,3.826624e-06,4.442166e-10,1.963543e-04
-2.67000e+00,4.125832e-10,1.720119e-07,4.298611e-10,9.146524e-07,4.217166e-10,3.147079e-06,4.448595e-10,1.977720e-04
-2.65500e+00,4.328152e-10,1.565596e-08,4.256563e-10,-2.953431e-07,4.207960e-10,4.165517e-06,4.456681e-10,1.974506e-04
-2.64000e+00,4.463492e-10,-1.888667e-07,4.261026e-10,1.668304e-07,4.219294e-10,3.672044e-06,4.463580e-10,1.993835e-04
-2.62500e+00,4.374254e-10,1.550151e-07,4.262324e-10,2.270742e-07,4.230197e-10,3.233318e-06,4.467672e-10,1.982022e-04
-2.61000e+00,4.296195e-10,2.183356e-07,4.311364e-10,5.806963e-07,4.226232e-10,3.842199e-06,4.476892e-10,2.018784e-04
-2.59500e+00,4.008415e-10,-1.938278e-07,4.247254e-10,2.664349e-07,4.235953e-10,3.383000e-06,4.486404e-10,2.017776e-04
-2.58000e+00,4.418361e-10,3.750637e-07,4.327330e-10,-4.710859e-08,4.248132e-10,3.578324e-06,4.491501e-10,1.998262e-04
-2.56500e+00,4.200990e-10,-2.945684e-07,4.313192e-10,6.899699e-07,4.249156e-10,3.528027e-06,4.501943e-10,2.006517e-04
-2.55000e+00,4.346041e-10,1.242885e-08,4.310262e-10,5.679501e-07,4.264979e-10,3.636836e-06,4.509081e-10,2.025595e-04
-2.53500e+00,3.773708e-10,-1.260855e-07,4.364285e-10,5.755776e-07,4.262792e-10,3.843367e-06,4.519544e-10,2.032945e-04
-2.52000e+00,4.184489e-10,1.955528e-07,4.327594e-10,5.038085e-07,4.278022e-10,3.350453e-06,4.521570e-10,2.049216e-04
-2.50500e+00,4.535143e-10,1.108971e-07,4.313190e-10,4.908675e-07,4.280374e-10,3.550861e-06,4.531617e-10,2.033216e-04
-2.49000e+00,4.463975e-10,-4.621047e-08,4.332840e-10,-4.327321e-07,4.288548e-10,3.704070e-06,4.538122e-10,2.062699e-04
-2.47500e+00,4.147872e-10,-1.687927e-07,4.367164e-10,-3.217606e-08,4.295209e-10,3.938101e-06,4.543251e-10,2.066730e-04
-2.46000e+00,4.347784e-10,4.537305e-08,4.373656e-10,2.506866e-07,4.299881e-10,3.832889e-06,4.552279e-10,2.053880e-04
-2.44500e+00,4.847711e-10,1.063373e-08,4.341296e-10,2.006891e-07,4.311781e-10,3.533135e-06,4.560116e-10,2.093407e-04
-2.43000e+00,4.341471e-10,7.135660e-08,4.402479e-10,-2.508462e-07,4.316735e-10,3.611362e-06,4.569695e-10,2.068363e-04
-2.41500e+00,5.098980e-10,4.625675e-08,4.411784e-10,-1.521474e-08,4.321537e-10,3.059127e-06,4.572028e-10,2.064554e-04
-2.40000e+00,4.154569e-10,8.607613e-08,4.394186e-10,5.938641e-07,4.337017e-10,3.215008e-06,4.585374e-10,2.069938e-04
-2.38500e+00,4.301919e-10,2.217159e-08,4.292600e-10,4.911603e-07,4.344650e-10,3.866588e-06,4.592634e-10,2.117414e-04
-2.37000e+00,4.269299e-10,2.512705e-07,4.447324e-10,6.263430e-07,4.339037e-10,3.524962e-06,4.600680e-10,2.123694e-04
-2.35500e+00,4.404962e-10,1.318041e-07,4.453814e-10,2.285881e-07,4.355634e-10,3.911213e-06,4.607328e-10,2.123557e-04
-2.34000e+00,4.429266e-10,1.883302e-07,4.471431e-10,1.008076e-07,4.361517e-10,3.850143e-06,4.614612e-10,2.120685e-04
-2.32500e+00,4.256178e-10,-2.980970e-07,4.442336e-10,2.988949e-07,4.360517e-10,4.334055e-06,4.625126e-10,2.129246e-04
-2.31000e+00,4.551672e-10,-7.264602e-08,4.456865e-10,3.001075e-07,4.375426e-10,3.633829e-06,4.631878e-10,2.149468e-04
-2.29500e+00,4.676284e-10,1.816245e-08,4.450754e-10,2.864050e-07,4.382187e-10,3.791866e-06,4.639044e-10,2.148121e-04
-2.28000e+00,5.161799e-10,7.289925e-08,4.433545e-10,3.818487e-07,4.387170e-10,4.588598e-06,4.647235e-10,2.137573e-04
-2.26500e+00,4.709515e-10,7.265766e-08,4.474644e-10,9.023528e-08,4.401736e-10,3.794005e-06,4.655630e-10,2.159500e-04
-2.25000e+00,4.232902e-10,1.875531e-07,4.430164e-10,3.796636e-07,4.405824e-10,3.758006e-06,4.663683e-10,2.162688e-04
-2.23500e+00,4.099718e-10,5.590148e-08,4.481998e-10,2.247525e-07,4.412265e-10,4.351880e-06,4.669972e-10,2.182037e-04
-2.22000e+00,4.500146e-10,9.754847e-08,4.499144e-10,4.147573e-07,4.411771e-10,4.056643e-06,4.680910e-10,2.161693e-04
-2.20500e+00,4.421873e-10,1.281838e-07,4.508129e-10,5.496673e-07,4.431016e-10,3.663956e-06,4.689209e-10,2.192882e-04
-2.19000e+00,4.487372e-10,-6.274637e-08,4.504900e-10,2.956624e-07,4.435198e-10,4.340102e-06,4.692875e-10,2.201082e-04
-2.17500e+00,4.479400e-10,1.551212e-07,4.499450e-10,7.273576e-07,4.441060e-10,3.902138e-06,4.704705e-10,2.210863e-04
-2.16000e+00,5.149938e-10,2.260831e-07,4.565818e-10,1.913120e-07,4.448685e-10,3.946985e-06,4.713178e-10,2.215111e-04
-2.14500e+00,4.222540e-10,-8.516606e-08,4.593900e-10,2.644497e-07,4.458773e-10,3.961112e-06,4.724223e-10,2.192761e-04
-2.13000e+00,4.665526e-10,-1.568587e-07,4.543331e-10,4.423944e-07,4.459519e-10,4.092086e-06,4.731436e-10,2.203595e-04
-2.11500e+00,5.249810e-10,-1.688006e-07,4.477038e-10,8.836470e-08,4.470787e-10,4.306301e-06,4.737745e-10,2.226593e-04
-2.10000e+00,4.513270e-10,-1.269754e-07,4.525652e-10,3.509765e-07,4.470775e-10,4.280591e-06,4.748801e-10,2.229539e-04
-2.08500e+00,4.352209e-10,2.182061e-07,4.561672e-10,-1.228772e-07,4.486492e-10,3.793154e-06,4.753940e-10,2.271861e-04
-2.07000e+00,4.700715e-10,1.616345e-07,4.590625e-10,2.337358e-07,4.500803e-10,4.700435e-06,4.762258e-10,2.242110e-04
-2.05500e+00,4.735408e-10,-1.131346e-07,4.515632e-10,4.758214e-07,4.495402e-10,4.519023e-06,4.773056e-10,2.251187e-04
-2.04000e+00,4.976133e-10,-7.973320e-08,4.516537e-10,1.893677e-07,4.505503e-10,4.478787e-06,4.782588e-10,2.290887e-04
-2.02500e+00,4.818007e-10,-1.632558e-07,4.601960e-10,-5.688246e-08,4.517841e-10,4.385661e-06,4.792143e-10,2.274264e-04
-2.01000e+00,4.946323e-10,1.383331e-07,4.581386e-10,4.574875e-07,4.526352e-10,4.421438e-06,4.800063e-10,2.284761e-04
-1.99500e+00,4.618786e-10,-1.308728e-08,4.601633e-10,8.317007e-07,4.544430e-10,3.909794e-06,4.808680e-10,2.306903e-04
-1.98000e+00,4.481710e-10,1.683773e-07,4.649136e-10,6.321537e-07,4.541964e-10,4.348335e-06,4.817098e-10,2.305044e-04
-1.96500e+00,4.715819e-10,1.428815e-07,4.622850e-10,6.927951e-07,4.550989e-10,3.683666e-06,4.827391e-10,2.317094e-04
-1.95000e+00,4.738842e-10,3.494341e-08,4.662578e-10,3.167521e-07,4.558800e-10,4.252662e-06,4.834558e-10,2.328382e-04
-1.93500e+00,4.421011e-10,-1.302237e-07,4.646757e-10,5.175872e-07,4.561320e-10,4.293266e-06,4.845587e-10,2.316589e-04
-1.92000e+00,5.084587e-10,1.493385e-07,4.618841e-10,2.657704e-07,4.571096e-10,3.592424e-06,4.858892e-10,2.336014e-04
-1.90500e+00,4.764517e-10,2.035433e-07,4.626772e-10,2.679704e-07,4.585253e-10,4.045264e-06,4.864779e-10,2.333415e-04
-1.89000e+00,5.002019e-10,7.613691e-08,4.691207e-10,6.515562e-07,4.593561e-10,3.937047e-06,4.871592e-10,2.359325e-04
-1.87500e+00,5.105778e-10,-4.925511e-08,4.694376e-10,4.502863e-07,4.591000e-10,4.399814e-06,4.883395e-10,2.363373e-04
-1.86000e+00,4.712560e-10,-1.457377e-07,4.688313e-10,-1.700670e-08,4.603185e-10,4.346689e-06,4.895798e-10,2.366720e-04
-1.84500e+00,4.617193e-10,-9.135623e-08,4.692320e-10,2.991555e-07,4.606329e-10,4.721759e-06,4.906172e-10,2.388847e-04
-1.83000e+00,4.769078e-10,7.965012e-08,4.798336e-10,3.196677e-07,4.626816e-10,3.992007e-06,4.910474e-10,2.410805e-04
-1.81500e+00,4.834709e-10,-8.203590e-09,4.748979e-10,5.336108e-07,4.639677e-10,3.962443e-06,4.920130e-10,2.387673e-04
-1.80000e+00,5.148821e-10,-3.254667e-07,4.717571e-10,1.477344e-07,4.634640e-10,3.949763e-06,4.927599e-10,2.411919e-04
-1.78500e+00,5.109135e-10,-1.936018e-07,4.720301e-10,4.677439e-07,4.653298e-10,4.243417e-06,4.939142e-10,2.390236e-04
-1.77000e+00,4.510306e-10,3.250680e-07,4.779500e-10,4.668179e-07,4.664688e-10,4.744888e-06,4.951699e-10,2.437990e-04
-1.75500e+00,4.629131e-10,3.723397e-07,4.762767e-10,2.174344e-07,4.670388e-10,4.498668e-06,4.960559e-10,2.427459e-04
-1.74000e+00,4.797595e-10,-1.247548e-07,4.786869e-10,3.803819e-07,4.674580e-10,4.262190e-06,4.970765e-10,2.448139e-04
-1.72500e+00,5.213642e-10,-1.692138e-07,4.753521e-10,3.499757e-07,4.684789e-10,4.522751e-06,4.979214e-10,2.453373e-04
-1.71000e+00,4.541472e-10,-1.978773e-07,4.857185e-10,8.660436e-07,4.689894e-10,4.416306e-06,4.991893e-10,2.451548e-04
-1.69500e+00,4.642313e-10,8.552426e-10,4.801057e-10,1.233808e-07,4.704498e-10,5.019837e-06,4.997273e-10,2.460414e-04
-1.68000e+00,4.596352e-10,1.933358e-07,4.742725e-10,8.098218e-08,4.704594e-10,4.237111e-06,5.009410e-10,2.492771e-04
-1.66500e+00,5.059774e-10,6.194286e-08,4.774797e-10,2.152802e-07,4.722698e-10,4.272786e-06,5.019433e-10,2.473512e-04
-1.65000e+00,4.878054e-10,9.811957e-08,4.782197e-10,3.592645e-07,4.731473e-10,4.473799e-06,5.030138e-10,2.519614e-04
-1.63500e+00,4.774668e-10,-8.277796e-09,4.840079e-10,2.600737e-07,4.740697e-10,5.081252e-06,5.039364e-10,2.503740e-04
-1.62000e+00,5.158484e-10,-1.559812e-07,4.793144e-10,3.958577e-07,4.751557e-10,4.532212e-06,5.050516e-10,2.527475e-04
-1.60500e+00,4.779237e-10,7.203250e-08,4.782714e-10,3.289295e-07,4.760186e-10,4.584237e-06,5.061508e-10,2.544947e-04
-1.59000e+00,5.226216e-10,3.942381e-08,4.811128e-10,4.908979e-07,4.770375e-10,4.678923e-06,5.071649e-10,2.540153e-04
-1.57500e+00,4.701195e-10,7.784412e-08,4.883474e-10,2.909088e-07,4.779908e-10,4.751048e-06,5.087684e-10,2.569866e-04
-1.56000e+00,5.490230e-10,8.430229e-08,4.800404e-10,6.939242e-07,4.785338e-10,4.222928e-06,5.093712e-10,2.575810e-04
-1.54500e+00,4.871045e-10,1.314627e-07,4.941537e-10,6.253539e-07,4.802723e-10,4.360690e-06,5.106155e-10,2.593856e-04
-1.53000e+00,5.183466e-10,-1.957083e-07,4.895733e-10,5.240939e-07,4.820450e-10,4.581956e-06,5.112126e-10,2.573658e-04
-1.51500e+00,4.897040e-10,5.749749e-08,4.923983e-10,9.622119e-07,4.820863e-10,5.192223e-06,5.126446e-10,2.590138e-04
-1.50000e+00,5.221526e-10,-1.170633e-07,4.942921e-10,4.645371e-07,4.824431e-10,4.287175e-06,5.138482e-10,2.630957e-04
-1.48500e+00,4.846643e-10,2.518306e-07,4.971246e-10,2.345202e-07,4.844573e-10,4.533339e-06,5.149364e-10,2.627493e-04
-1.47000e+00,4.989056e-10,4.434334e-08,5.019763e-10,4.351795e-07,4.846371e-10,4.729074e-06,5.158493e-10,2.609940e-04
-1.45500e+00,5.452283e-10,1.166377e-07,4.970970e-10,2.551150e-07,4.866204e-10,4.720687e-06,5.170641e-10,2.636699e-04
-1.44000e+00,5.149166e-10,-5.964201e-08,4.963477e-10,4.349452e-07,4.876493e-10,4.771040e-06,5.180694e-10,2.666006e-04
-1.42500e+00,5.509130e-10,-1.543724e-07,4.971947e-10,3.625259e-07,4.880096e-10,4.794921e-06,5.190833e-10,2.665764e-04
-1.41000e+00,4.720826e-10,4.742748e-08,4.974542e-10,3.758606e-07,4.885294e-10,4.604093e-06,5.199604e-10,2.658018e-04
-1.39500e+00,4.848251e-10,-2.335354e-08,4.971450e-10,-9.651094e-09,4.898592e-10,5.097707e-06,5.213547e-10,2.686722e-04
-1.38000e+00,4.923846e-10,9.940330e-08,5.020909e-10,8.487080e-08,4.910419e-10,4.465301e-06,5.225750e-10,2.696864e-04
-1.36500e+00,5.021737e-10,9.331286e-08,5.032851e-10,1.517149e-07,4.915910e-10,5.325784e-06,5.239847e-10,2.694920e-04
-1.35000e+00,5.115245e-10,1.833057e-07,5.001908e-10,4.330674e-07,4.930522e-10,5.024845e-06,5.250740e-10,2.731736e-04
-1.33500e+00,5.144310e-10,-3.083587e-08,4.973187e-10,5.774633e-07,4.947959e-10,4.993217e-06,5.261602e-10,2.742300e-04
-1.32000e+00,4.836532e-10,-9.092384e-08,5.034529e-10,2.641871e-07,4.960825e-10,4.734838e-06,5.272962e-10,2.742478e-04
-1.30500e+00,5.135460e-10,-2.463984e-07,5.044797e-10,6.874339e-07,4.959107e-10,4.988808e-06,5.287212e-10,2.771725e-04
-1.29000e+00,5.596782e-10,-1.341680e-08,5.058419e-10,3.775537e-07,4.971584e-10,4.740772e-06,5.299770e-10,2.773592e-04
-1.27500e+00,5.428802e-10,1.818875e-08,5.110041e-10,1.172104e-07,4.993065e-10,4.899718e-06,5.307442e-10,2.782069e-04
-1.26000e+00,5.048977e-10,-8.441008e-08,5.096137e-10,4.956162e-07,5.001362e-10,5.246475e-06,5.322479e-10,2.786554e-04
-1.24500e+00,4.774423e-10,2.399498e-07,5.065650e-10,5.742139e-07,5.010707e-10,5.153357e-06,5.334420e-10,2.811134e-04
-1.23000e+00,4.727473e-10,1.335995e-07,5.135887e-10,5.633956e-07,5.012742e-10,5.326682e-06,5.345339e-10,2.833763e-04
-1.21500e+00,4.920283e-10,2.335078e-07,5.101802e-10,3.665220e-07,5.022194e-10,5.237438e-06,5.355634e-10,2.826775e-04
-1.20000e+00,5.271819e-10,-1.544491e-07,5.151398e-10,1.797692e-07,5.042992e-10,4.837913e-06,5.373323e-10,2.843411e-04
-1.18500e+00,5.402152e-10,-9.883642e-08,5.127528e-10,3.495254e-07,5.044510e-10,5.339326e-06,5.386822e-10,2.876640e-04
-1.17000e+00,6.011894e-10,1.225931e-07,5.229012e-10,3.927973e-07,5.066468e-10,4.962838e-06,5.398312e-10,2.854438e-04
-1.15500e+00,5.336202e-10,2.264070e-07,5.166237e-10,4.279238e-07,5.077308e-10,5.465056e-06,5.409223e-10,2.914967e-04
-1.14000e+00,5.199333e-10,8.222877e-08,5.176455e-10,2.796079e-07,5.079479e-10,5.038831e-06,5.424289e-10,2.893747e-04
-1.12500e+00,5.344249e-10,3.186469e-07,5.200183e-10,3.596535e-07,5.097083e-10,5.269839e-06,5.435886e-10,2.919672e-04
-1.11000e+00,5.386298e-10,-1.451843e-07,5.187265e-10,7.076357e-07,5.113013e-10,5.097386e-06,5.450111e-10,2.939217e-04
-1.09500e+00,5.668952e-10,8.523271e-08,5.299344e-10,3.582626e-07,5.124131e-10,5.406199e-06,5.459151e-10,2.963593e-04
-1.08000e+00,5.102546e-10,-1.145477e-07,5.263581e-10,1.384225e-07,5.124358e-10,5.306971e-06,5.475600e-10,2.957786e-04
-1.06500e+00,5.933989e-10,1.173509e-08,5.253631e-10,9.821949e-08,5.142048e-10,5.015225e-06,5.486780e-10,2.963045e-04
-1.05000e+00,5.525779e-10,2.176587e-07,5.265723e-10,4.392581e-07,5.152738e-10,5.082919e-06,5.501147e-10,2.972680e-04
-1.03500e+00,5.444646e-10,-1.002516e-07,5.208706e-10,8.868496e-07,5.169170e-10,5.546552e-06,5.514339e-10,2.994855e-04
-1.02000e+00,5.094534e-10,1.165759e-07,5.296124e-10,5.318551e-07,5.186919e-10,4.961601e-06,5.532603e-10,3.038603e-04
-1.00500e+00,5.138188e-10,-2.345249e-09,5.255167e-10,3.569073e-07,5.202555e-10,5.847002e-06,5.543653e-10,3.001832e-04
-9.90000e-01,5.472965e-10,-1.217636e-08,5.277565e-10,3.940752e-07,5.206669e-10,5.286974e-06,5.557901e-10,3.030355e-04
-9.75000e-01,5.352604e-10,-1.460566e-10,5.322708e-10,7.620519e-07,5.215805e-10,5.541965e-06,5.569473e-10,3.043765e-04
-9.60000e-01,5.095337e-10,2.319089e-07,5.351322e-10,3.299929e-07,5.232171e-10,5.682162e-06,5.584241e-10,3.070882e-04
-9.45000e-01,5.700387e-10,-1.396335e-07,5.307428e-10,3.637813e-07,5.246847e-10,5.768603e-06,5.601631e-10,3.096004e-04
-9.30000e-01,5.499556e-10,2.194083e-07,5.383777e-10,2.393629e-07,5.262009e-10,4.812280e-06,5.616179e-10,3.089916e-04
-9.15000e-01,5.250809e-10,5.165324e-08,5.372460e-10,1.894852e-07,5.269526e-10,5.394050e-06,5.628536e-10,3.125873e-04
-9.00000e-01,5.649967e-10,4.744065e-08,5.392212e-10,2.311560e-07,5.291550e-10,5.643869e-06,5.643003e-10,3.118621e-04
-8.85000e-01,5.460222e-10,1.080906e-07,5.375726e-10,1.216345e-07,5.295847e-10,6.362934e-06,5.660007e-10,3.129013e-04
-8.70000e-01,5.293487e-10,2.402291e-09,5.418722e-10,8.170037e-07,5.302975e-10,4.900595e-06,5.673830e-10,3.174595e-04
-8.55000e-01,5.722807e-10,-8.901619e-08,5.403111e-10,8.937357e-07,5.326735e-10,5.831931e-06,5.690529e-10,3.203455e-04
-8.40000e-01,5.895490e-10,1.280578e-07,5.396195e-10,1.789353e-07,5.333560e-10,5.735921e-06,5.701450e-10,3.198223e-04
-8.25000e-01,5.665426e-10,-1.918782e-07,5.421712e-10,1.373130e-07,5.345713e-10,5.581350e-06,5.721562e-10,3.208840e-04
-8.10000e-01,5.968765e-10,-1.601017e-07,5.449727e-10,3.905834e-07,5.365233e-10,5.574231e-06,5.734001e-10,3.225128e-04
-7.95000e-01,5.669389e-10,-5.279615e-08,5.477889e-10,4.958991e-08,5.383476e-10,6.212201e-06,5.749584e-10,3.240249e-04
-7.80000e-01,5.467088e-10,1.461245e-07,5.535457e-10,7.892618e-07,5.392813e-10,5.788065e-06,5.765543e-10,3.265837e-04
-7.65000e-01,5.664154e-10,6.116700e-08,5.427175e-10,4.135607e-07,5.412896e-10,5.957046e-06,5.776732e-10,3.268484e-04
-7.50000e-01,6.002380e-10,2.206427e-07,5.505337e-10,8.241502e-07,5.422173e-10,5.677270e-06,5.794433e-10,3.320409e-04
-7.35000e-01,5.657839e-10,-4.861207e-08,5.508956e-10,5.908532e-07,5.432951e-10,6.655831e-06,5.811626e-10,3.329097e-04
-7.20000e-01,5.581217e-10,1.245170e-07,5.597522e-10,1.805553e-07,5.441991e-10,6.446664e-06,5.826183e-10,3.338777e-04
-7.05000e-01,5.465545e-10,-2.239985e-07,5.576927e-10,4.293401e-07,5.463805e-10,5.748830e-06,5.845711e-10,3.334269e-04
-6.90000e-01,5.714809e-10,3.146141e-08,5.623332e-10,8.387951e-07,5.482867e-10,6.083267e-06,5.858104e-10,3.388535e-04
-6.75000e-01,5.788439e-10,1.554876e-07,5.570466e-10,5.374137e-07,5.489396e-10,6.195666e-06,5.878300e-10,3.388490e-04
-6.60000e-01,5.834650e-10,-1.335902e-07,5.590931e-10,2.993487e-07,5.512205e-10,5.676659e-06,5.893653e-10,3.393555e-04
-6.45000e-01,6.098531e-10,1.052412e-07,5.650221e-10,5.376941e-07,5.521236e-10,6.095039e-06,5.908959e-10,3.422502e-04
-6.30000e-01,5.548154e-10,-7.858628e-08,5.625503e-10,5.101271e-07,5.538329e-10,5.446054e-06,5.927178e-10,3.447875e-04
-6.15000e-01,6.000012e-10,-1.052622e-07,5.661872e-10,2.512415e-07,5.556680e-10,6.335756e-06,5.944037e-10,3.478306e-04
-6.00000e-01,6.097705e-10,1.678004e-07,5.745307e-10,7.562135e-07,5.564170e-10,5.811734e-06,5.961737e-10,3.478729e-04
-5.85000e-01,6.170581e-10,-1.267161e-07,5.741246e-10,6.392315e-07,5.590942e-10,6.087816e-06,5.980106e-10,3.482439e-04
-5.70000e-01,6.013933e-10,-3.139253e-07,5.741849e-10,6.038782e-07,5.591729e-10,6.594355e-06,5.995568e-10,3.523272e-04
-5.55000e-01,5.453507e-10,-7.181389e-08,5.700149e-10,8.973396e-07,5.617204e-10,6.481914e-06,6.015530e-10,3.544213e-04
-5.40000e-01,5.569968e-10,-2.935269e-07,5.743205e-10,8.310527e-07,5.636411e-10,6.036615e-06,6.033098e-10,3.588550e-04
-5.25000e-01,5.862189e-10,-1.110263e-07,5.805296e-10,8.084097e-07,5.643219e-10,5.952891e-06,6.047131e-10,3.597903e-04
-5.10000e-01,6.111834e-10,-4.249910e-07,5.794149e-10,6.019698e-07,5.662528e-10,6.231315e-06,6.072078e-10,3.635862e-04
-4.95000e-01,6.386245e-10,3.454408e-08,5.766563e-10,8.925866e-08,5.677318e-10,6.913441e-06,6.091003e-10,3.640068e-04
-4.80000e-01,6.199514e-10,1.637679e-07,5.826227e-10,4.140676e-07,5.694203e-10,6.581791e-06,6.108204e-10,3.658152e-04
-4.65000e-01,6.195045e-10,2.860826e-08,5.783767e-10,5.913129e-07,5.711814e-10,5.903185e-06,6.121776e-10,3.678907e-04
-4.50000e-01,6.079629e-10,-1.820076e-08,5.815692e-10,9.061728e-07,5.720590e-10,7.190449e-06,6.142277e-10,3.673697e-04
-4.35000e-01,5.867498e-10,8.238065e-08,5.876535e-10,8.118795e-07,5.744820e-10,6.897650e-06,6.162700e-10,3.716050e-04
-4.20000e-01,6.093730e-10,6.026711e-08,5.917912e-10,9.302521e-07,5.765993e-10,6.303886e-06,6.182914e-10,3.730147e-04
-4.05000e-01,5.574122e-10,-1.313526e-07,5.944073e-10,7.197589e-07,5.789792e-10,6.560883e-06,6.203065e-10,3.749906e-04
-3.90000e-01,5.899675e-10,4.937921e-08,5.965772e-10,3.948190e-07,5.803907e-10,6.675506e-06,6.217538e-10,3.801650e-04
-3.75000e-01,5.895503e-10,2.135798e-07,5.949541e-10,8.211696e-07,5.809540e-10,6.470032e-06,6.239514e-10,3.802316e-04
-3.60000e-01,6.322499e-10,-8.206617e-08,6.038058e-10,5.054310e-07,5.837570e-10,6.864424e-06,6.260687e-10,3.870531e-04
-3.45000e-01,6.109987e-10,-5.108046e-07,6.033981e-10,3.858931e-07,5.855828e-10,7.172030e-06,6.281923e-10,3.863556e-04
-3.30000e-01,5.820902e-10,-7.359540e-09,6.031769e-10,4.164147e-07,5.870317e-10,6.834220e-06,6.300908e-10,3.884387e-04
-3.15000e-01,6.009818e-10,1.042266e-07,6.035002e-10,4.659707e-07,5.885919e-10,7.958780e-06,6.321423e-10,3.912410e-04
-3.00000e-01,6.266361e-10,3.617641e-07,6.104672e-10,7.868688e-07,5.904042e-10,6.568866e-06,6.343944e-10,3.940179e-04
-2.85000e-01,6.056079e-10,-7.823842e-08,6.044781e-10,1.311945e-06,5.929168e-10,7.108635e-06,6.364469e-10,3.967237e-04
-2.70000e-01,6.198887e-10,2.742821e-07,6.088020e-10,6.997004e-07,5.949086e-10,7.599228e-06,6.387724e-10,3.977778e-04
-2.55000e-01,5.903545e-10,2.039266e-07,6.048737e-10,6.438196e-07,5.959102e-10,7.018170e-06,6.406125e-10,4.027046e-04
-2.40000e-01,6.424812e-10,1.967817e-08,6.133550e-10,7.843099e-07,5.977354e-10,7.216129e-06,6.432362e-10,4.045264e-04
-2.25000e-01,6.123272e-10,-4.520561e-08,6.173548e-10,8.233040e-07,6.000798e-10,6.945789e-06,6.454652e-10,4.075237e-04
-2.10000e-01,6.639390e-10,1.121932e-07,6.213228e-10,9.540113e-07,6.022192e-10,7.292592e-06,6.472468e-10,4.081965e-04
-1.95000e-01,6.497687e-10,4.509666e-08,6.187090e-10,7.816192e-07,6.050177e-10,7.461917e-06,6.499261e-10,4.097789e-04
