Bias,Capacity_1K,Conductivity_1K,Capacity_10K,Conductivity_10K,Capacity_100K,Conductivity_100K,Capacity_1M,Conductivity_1M
-2.67000e+00,4.230696e-10,1.291725e-07,4.435070e-10,1.991164e-07,4.348769e-10,1.995592e-06,4.604630e-10,2.731775e-04
-2.65500e+00,4.499191e-10,9.687981e-08,4.379320e-10,1.194683e-07,4.357636e-10,2.527501e-06,4.608745e-10,2.754079e-04
-2.64000e+00,4.870763e-10,1.335979e-07,4.368302e-10,-2.069578e-07,4.355337e-10,1.944192e-06,4.616009e-10,2.760568e-04
-2.62500e+00,4.579966e-10,-4.525713e-08,4.378380e-10,-1.086294e-07,4.363603e-10,2.455243e-06,4.627031e-10,2.759100e-04
-2.61000e+00,5.087727e-10,-1.049986e-07,4.415706e-10,3.893433e-07,4.376999e-10,2.439457e-06,4.633635e-10,2.776603e-04
-2.59500e+00,4.600903e-10,2.282658e-07,4.417247e-10,1.733457e-07,4.392176e-10,2.563386e-06,4.641080e-10,2.773327e-04
-2.58000e+00,4.608346e-10,-3.210957e-08,4.432296e-10,3.599307e-07,4.389443e-10,2.341088e-06,4.650365e-10,2.815813e-04
-2.56500e+00,4.744347e-10,2.476924e-08,4.486234e-10,3.361240e-07,4.392110e-10,2.523674e-06,4.658510e-10,2.818109e-04
-2.55000e+00,4.591176e-10,-2.262642e-08,4.428882e-10,2.143970e-08,4.403567e-10,2.163870e-06,4.665266e-10,2.798017e-04
-2.53500e+00,4.599936e-10,8.570892e-09,4.439468e-10,3.586801e-07,4.410100e-10,2.230445e-06,4.677300e-10,2.813445e-04
-2.52000e+00,4.654609e-10,2.374243e-07,4.429779e-10,4.707739e-07,4.419108e-10,2.668492e-06,4.681562e-10,2.818754e-04
-2.50500e+00,4.660894e-10,4.841026e-08,4.456613e-10,-1.057736e-07,4.428478e-10,2.438091e-06,4.688427e-10,2.829360e-04
-2.49000e+00,4.637781e-10,-1.065084e-07,4.537547e-10,2.158642e-07,4.438926e-10,2.148252e-06,4.695526e-10,2.858441e-04
-2.47500e+00,4.047286e-10,8.067765e-08,4.500879e-10,-5.258056e-07,4.440809e-10,2.779417e-06,4.708487e-10,2.866179e-04
-2.46000e+00,4.350542e-10,1.203857e-07,4.519534e-10,3.686149e-07,4.450801e-10,2.310696e-06,4.715193e-10,2.853489e-04
-2.44500e+00,4.341462e-10,6.635040e-08,4.509068e-10,4.831054e-09,4.459332e-10,3.202428e-06,4.721215e-10,2.900820e-04
-2.43000e+00,4.521563e-10,2.408007e-07,4.524454e-10,2.306359e-07,4.455340e-10,2.588360e-06,4.732262e-10,2.892068e-04
-2.41500e+00,4.432886e-10,1.811430e-08,4.508132e-10,-8.001063e-08,4.476111e-10,2.740834e-06,4.743527e-10,2.890648e-04
-2.40000e+00,4.355813e-10,-3.235374e-07,4.426031e-10,9.968409e-08,4.482402e-10,2.530734e-06,4.747573e-10,2.906748e-04
-2.38500e+00,4.775315e-10,-2.266685e-07,4.493169e-10,3.234682e-07,4.489918e-10,2.295051e-06,4.760949e-10,2.915694e-04
-2.37000e+00,4.749977e-10,7.833944e-08,4.511478e-10,5.640188e-07,4.498474e-10,2.527956e-06,4.765018e-10,2.931290e-04
-2.35500e+00,4.849753e-10,7.275841e-08,4.518106e-10,-1.169271e-07,4.500267e-10,2.367952e-06,4.775883e-10,2.943420e-04
-2.34000e+00,4.493159e-10,1.183347e-07,4.538895e-10,4.048138e-08,4.511530e-10,2.690403e-06,4.784676e-10,2.967864e-04
-2.32500e+00,4.651580e-10,6.078009e-08,4.558254e-10,4.442807e-08,4.515380e-10,3.430654e-06,4.791953e-10,2.972830e-04
-2.31000e+00,4.194373e-10,2.605996e-07,4.504646e-10,1.318733e-07,4.523074e-10,2.714901e-06,4.797781e-10,2.977572e-04
-2.29500e+00,4.238862e-10,1.432941e-07,4.570754e-10,-7.225205e-08,4.545059e-10,3.317617e-06,4.809559e-10,2.964936e-04
-2.28000e+00,4.341967e-10,8.382533e-08,4.574196e-10,4.881754e-07,4.534157e-10,3.446159e-06,4.816275e-10,2.957312e-04
-2.26500e+00,4.310648e-10,3.924086e-08,4.590053e-10,1.410301e-07,4.547484e-10,2.765657e-06,4.824801e-10,3.008233e-04
-2.25000e+00,4.352721e-10,-2.465493e-08,4.614034e-10,1.531959e-08,4.554649e-10,2.612265e-06,4.836310e-10,3.010895e-04
-2.23500e+00,4.389350e-10,1.291323e-07,4.678977e-10,4.988246e-07,4.570123e-10,2.735031e-06,4.845501e-10,3.022849e-04
-2.22000e+00,4.919347e-10,2.141929e-07,4.577512e-10,4.812745e-07,4.579103e-10,2.931245e-06,4.856665e-10,3.028065e-04
-2.20500e+00,4.930829e-10,1.032301e-07,4.631504e-10,8.937626e-08,4.579414e-10,2.469080e-06,4.860589e-10,3.037508e-04
-2.19000e+00,4.400257e-10,1.353740e-07,4.658246e-10,2.995866e-07,4.595190e-10,3.113036e-06,4.868436e-10,3.048501e-04
-2.17500e+00,4.268526e-10,1.984562e-07,4.640052e-10,-4.468003e-09,4.602383e-10,3.326935e-06,4.880195e-10,3.086845e-04
-2.16000e+00,4.911400e-10,-1.712783e-08,4.648136e-10,2.062123e-07,4.615859e-10,2.713300e-06,4.891071e-10,3.072006e-04
-2.14500e+00,4.414768e-10,-1.658651e-07,4.628613e-10,3.424742e-07,4.621145e-10,2.739160e-06,4.898610e-10,3.079463e-04
-2.13000e+00,4.893778e-10,-1.562438e-07,4.643153e-10,4.868471e-07,4.626147e-10,3.124706e-06,4.907556e-10,3.118125e-04
-2.11500e+00,4.772185e-10,9.171743e-08,4.692269e-10,-2.567748e-07,4.634137e-10,3.289833e-06,4.919951e-10,3.106045e-04
-2.10000e+00,4.657969e-10,4.364267e-07,4.644420e-10,1.298097e-07,4.651993e-10,3.047005e-06,4.927216e-10,3.142269e-04
-2.08500e+00,4.824181e-10,1.401122e-07,4.718422e-10,5.701942e-08,4.647920e-10,2.919603e-06,4.937602e-10,3.140249e-04
-2.07000e+00,4.700348e-10,1.915151e-07,4.705994e-10,-1.735971e-08,4.664925e-10,2.723383e-06,4.946771e-10,3.173090e-04
-2.05500e+00,4.522492e-10,3.961426e-08,4.754395e-10,-4.262692e-08,4.666117e-10,2.777166e-06,4.953312e-10,3.166531e-04
-2.04000e+00,4.714134e-10,-3.588037e-08,4.728775e-10,-2.613677e-08,4.674603e-10,3.157382e-06,4.964264e-10,3.185403e-04
-2.02500e+00,4.958184e-10,-1.180259e-07,4.769435e-10,8.807273e-08,4.678047e-10,2.733458e-06,4.974304e-10,3.209790e-04
-2.01000e+00,5.593027e-10,3.113727e-07,4.788595e-10,-2.161681e-08,4.693547e-10,2.876849e-06,4.984261e-10,3.198260e-04
-1.99500e+00,4.583332e-10,6.766964e-08,4.733290e-10,5.862050e-07,4.704098e-10,3.053670e-06,4.991563e-10,3.219787e-04
-1.98000e+00,5.125163e-10,2.930475e-08,4.799435e-10,-3.337638e-07,4.710610e-10,3.107742e-06,5.006099e-10,3.191938e-04
-1.96500e+00,4.518052e-10,2.513252e-07,4.813872e-10,4.478660e-07,4.730584e-10,3.116845e-06,5.014743e-10,3.229283e-04
-1.95000e+00,4.825895e-10,3.135774e-07,4.764648e-10,1.638129e-07,4.732875e-10,3.150524e-06,5.023704e-10,3.230014e-04
-1.93500e+00,4.740870e-10,-8.370449e-08,4.761490e-10,-1.275945e-07,4.743396e-10,2.829034e-06,5.035282e-10,3.255731e-04
-1.92000e+00,5.064476e-10,-1.936521e-07,4.773653e-10,1.717767e-07,4.750225e-10,3.104092e-06,5.046132e-10,3.256267e-04
-1.90500e+00,5.365224e-10,-1.655400e-07,4.791031e-10,5.834187e-07,4.761587e-10,2.954114e-06,5.054505e-10,3.285651e-04
-1.89000e+00,4.571457e-10,-1.429583e-07,4.869078e-10,7.767623e-08,4.776551e-10,3.468660e-06,5.061719e-10,3.319606e-04
-1.87500e+00,5.182111e-10,1.471362e-07,4.805617e-10,2.512165e-07,4.775259e-10,3.306454e-06,5.070659e-10,3.313556e-04
-1.86000e+00,4.509842e-10,2.886682e-07,4.847329e-10,-7.632433e-08,4.787484e-10,2.977922e-06,5.086910e-10,3.318206e-04
-1.84500e+00,5.037110e-10,-3.018253e-10,4.785349e-10,7.928021e-08,4.797904e-10,2.761343e-06,5.095440e-10,3.311105e-04
-1.83000e+00,4.233008e-10,2.072964e-07,4.833819e-10,1.300080e-07,4.804906e-10,3.313965e-06,5.104749e-10,3.338374e-04
-1.81500e+00,4.759017e-10,1.397530e-07,4.879801e-10,5.274380e-07,4.817859e-10,3.483159e-06,5.115418e-10,3.367650e-04
-1.80000e+00,4.876552e-10,-7.414619e-08,4.855213e-10,-1.158797e-07,4.825830e-10,3.159022e-06,5.124223e-10,3.365149e-04
-1.78500e+00,5.384750e-10,1.036327e-07,4.786109e-10,2.279022e-07,4.837679e-10,3.412820e-06,5.135888e-10,3.381917e-04
-1.77000e+00,5.063828e-10,1.924554e-07,4.916514e-10,1.712123e-07,4.848856e-10,3.300140e-06,5.148612e-10,3.399177e-04
-1.75500e+00,4.832155e-10,-5.184226e-09,4.876053e-10,6.716111e-08,4.842931e-10,2.865314e-06,5.161465e-10,3.446018e-04
-1.74000e+00,5.227686e-10,1.056446e-07,4.895548e-10,3.249798e-07,4.867144e-10,3.264047e-06,5.167561e-10,3.434262e-04
-1.72500e+00,4.476363e-10,2.023087e-07,4.858263e-10,-9.713808e-08,4.875271e-10,3.594980e-06,5.181363e-10,3.440946e-04
-1.71000e+00,4.740214e-10,-1.628442e-07,4.912951e-10,2.720075e-07,4.878757e-10,2.497137e-06,5.189897e-10,3.454355e-04
-1.69500e+00,4.577981e-10,-2.454758e-07,4.908236e-10,5.302359e-07,4.893985e-10,2.893202e-06,5.199230e-10,3.496078e-04
-1.68000e+00,5.074502e-10,1.475844e-07,4.927064e-10,2.072798e-07,4.907654e-10,3.568820e-06,5.214157e-10,3.487925e-04
-1.66500e+00,4.957335e-10,-4.381734e-08,5.002231e-10,4.469782e-07,4.909448e-10,3.658367e-06,5.223549e-10,3.496723e-04
-1.65000e+00,4.907332e-10,6.516722e-08,4.996631e-10,3.632268e-07,4.926990e-10,2.947285e-06,5.235163e-10,3.524721e-04
-1.63500e+00,4.969147e-10,8.699463e-08,5.030739e-10,-6.348370e-08,4.942225e-10,3.600078e-06,5.249383e-10,3.545029e-04
-1.62000e+00,4.982256e-10,2.603145e-07,5.004380e-10,1.875337e-08,4.943921e-10,3.703615e-06,5.258540e-10,3.557810e-04
-1.60500e+00,4.959348e-10,-6.825974e-08,5.034491e-10,-6.139823e-08,4.961342e-10,2.641742e-06,5.270397e-10,3.574444e-04
-1.59000e+00,4.998384e-10,2.287088e-07,5.022279e-10,-1.133066e-07,4.963044e-10,4.091507e-06,5.282051e-10,3.568539e-04
-1.57500e+00,4.849292e-10,-1.503216e-07,5.016870e-10,-1.468226e-07,4.977769e-10,3.513803e-06,5.291673e-10,3.586965e-04
-1.56000e+00,5.093322e-10,-1.116313e-07,4.950206e-10,7.007429e-08,4.983281e-10,3.244989e-06,5.304340e-10,3.604925e-04
-1.54500e+00,4.492686e-10,5.530492e-08,5.032706e-10,1.501613e-07,4.999730e-10,3.746535e-06,5.315751e-10,3.624443e-04
-1.53000e+00,5.439632e-10,9.859183e-08,5.107085e-10,-1.365631e-07,5.011761e-10,3.335669e-06,5.324005e-10,3.635139e-04
-1.51500e+00,5.235158e-10,1.622757e-07,4.960700e-10,1.505445e-07,5.018696e-10,3.577970e-06,5.338379e-10,3.673583e-04
-1.50000e+00,5.168666e-10,1.382043e-07,5.053893e-10,-1.112127e-07,5.035247e-10,3.624972e-06,5.350797e-10,3.667005e-04
-1.48500e+00,5.090318e-10,1.831298e-07,5.117055e-10,1.376373e-07,5.043459e-10,4.331157e-06,5.364045e-10,3.679527e-04
-1.47000e+00,5.045930e-10,-1.277838e-08,5.035827e-10,-1.755967e-07,5.051010e-10,3.680206e-06,5.372470e-10,3.696250e-04
-1.45500e+00,5.275027e-10,3.403837e-07,5.222163e-10,3.264078e-07,5.064155e-10,3.017774e-06,5.390234e-10,3.699557e-04
-1.44000e+00,4.971464e-10,-2.161950e-07,5.142576e-10,2.969504e-08,5.070976e-10,3.808018e-06,5.399551e-10,3.709993e-04
-1.42500e+00,5.241446e-10,3.002382e-07,5.130848e-10,9.984367e-08,5.087837e-10,3.759081e-06,5.414080e-10,3.728938e-04
-1.41000e+00,5.361533e-10,1.042433e-07,5.089050e-10,2.980622e-07,5.095602e-10,3.557082e-06,5.427661e-10,3.773105e-04
-1.39500e+00,5.269259e-10,1.236341e-07,5.077669e-10,2.680952e-07,5.110358e-10,4.088871e-06,5.435294e-10,3.769191e-04
-1.38000e+00,5.156630e-10,2.200909e-07,5.164604e-10,2.429277e-07,5.117522e-10,3.615311e-06,5.447173e-10,3.804092e-04
-1.36500e+00,4.961783e-10,1.174806e-07,5.221570e-10,-1.642990e-07,5.137666e-10,3.719572e-06,5.461547e-10,3.848393e-04
-1.35000e+00,4.702463e-10,2.992815e-07,5.169747e-10,-2.117414e-07,5.142732e-10,3.582533e-06,5.473654e-10,3.845074e-04
-1.33500e+00,5.470024e-10,6.069540e-08,5.168390e-10,9.834191e-08,5.148043e-10,3.851520e-06,5.486144e-10,3.854490e-04
-1.32000e+00,5.653752e-10,-3.035715e-07,5.213118e-10,2.929500e-07,5.162870e-10,3.669528e-06,5.501437e-10,3.856701e-04
-1.30500e+00,5.224717e-10,-2.119452e-07,5.179736e-10,2.828509e-07,5.177966e-10,3.961140e-06,5.511335e-10,3.905901e-04
-1.29000e+00,5.062128e-10,-8.022139e-08,5.244313e-10,-4.373157e-08,5.178663e-10,3.741737e-06,5.525835e-10,3.904636e-04
-1.27500e+00,5.184795e-10,1.225985e-07,5.229535e-10,2.711961e-07,5.199545e-10,3.725612e-06,5.544367e-10,3.912177e-04
-1.26000e+00,5.458725e-10,2.621774e-08,5.245508e-10,6.011476e-07,5.213249e-10,3.376347e-06,5.554185e-10,3.950234e-04
-1.24500e+00,5.427108e-10,-1.477211e-07,5.318732e-10,-2.568235e-07,5.218607e-10,3.711759e-06,5.569382e-10,3.939747e-04
-1.23000e+00,5.347171e-10,-9.411510e-08,5.261694e-10,-3.396488e-08,5.240672e-10,4.483440e-06,5.581711e-10,3.966013e-04
-1.21500e+00,5.208083e-10,-1.069358e-07,5.270377e-10,-9.698957e-08,5.245414e-10,4.077277e-06,5.596609e-10,4.013100e-04
-1.20000e+00,5.658076e-10,-1.904639e-07,5.272793e-10,3.063608e-07,5.266284e-10,3.818248e-06,5.610557e-10,4.037046e-04
-1.18500e+00,5.699734e-10,1.348927e-07,5.255620e-10,3.749041e-07,5.273637e-10,3.612901e-06,5.620850e-10,4.047947e-04
-1.17000e+00,5.901724e-10,1.272109e-07,5.312812e-10,8.579300e-07,5.286852e-10,4.272856e-06,5.639404e-10,4.055731e-04
-1.15500e+00,5.047160e-10,2.913828e-08,5.343009e-10,1.006561e-07,5.307532e-10,4.296045e-06,5.651709e-10,4.066670e-04
-1.14000e+00,4.592587e-10,-1.601888e-08,5.405573e-10,1.870420e-07,5.314302e-10,3.999720e-06,5.662930e-10,4.096795e-04
-1.12500e+00,5.134256e-10,1.729827e-07,5.420719e-10,3.579197e-07,5.332702e-10,3.879540e-06,5.677827e-10,4.112643e-04
-1.11000e+00,5.083082e-10,3.626696e-08,5.457003e-10,-2.108749e-07,5.337316e-10,3.659906e-06,5.693859e-10,4.143299e-04
-1.09500e+00,5.516672e-10,-2.656978e-07,5.414800e-10,4.353714e-07,5.358712e-10,3.794730e-06,5.709829e-10,4.152983e-04
-1.08000e+00,5.712661e-10,-2.585850e-07,5.442923e-10,4.270072e-07,5.367726e-10,4.138627e-06,5.723351e-10,4.185643e-04
-1.06500e+00,5.193913e-10,1.336054e-07,5.393594e-10,1.226999e-07,5.387601e-10,4.114773e-06,5.735390e-10,4.205469e-04
-1.05000e+00,5.792773e-10,4.366392e-08,5.424526e-10,-9.726692e-08,5.396649e-10,4.410652e-06,5.752024e-10,4.216803e-04
-1.03500e+00,5.314513e-10,-9.826123e-08,5.445719e-10,3.685708e-07,5.410926e-10,3.310745e-06,5.765628e-10,4.250540e-04
-1.02000e+00,5.518958e-10,3.897650e-07,5.504716e-10,-9.730863e-08,5.424176e-10,4.106007e-06,5.783320e-10,4.259775e-04
-1.00500e+00,5.530032e-10,2.663589e-07,5.420884e-10,3.220924e-07,5.437552e-10,3.764421e-06,5.799013e-10,4.299722e-04
-9.90000e-01,5.524664e-10,-4.429970e-07,5.455893e-10,3.836921e-07,5.447450e-10,4.436937e-06,5.815053e-10,4.296429e-04
-9.75000e-01,5.762383e-10,3.259742e-08,5.533585e-10,3.299811e-07,5.467660e-10,4.492495e-06,5.826438e-10,4.332612e-04
-9.60000e-01,5.451066e-10,-1.989484e-07,5.510390e-10,2.102006e-07,5.481304e-10,4.343654e-06,5.846234e-10,4.346941e-04
-9.45000e-01,5.178856e-10,1.364323e-07,5.540460e-10,3.060099e-07,5.489106e-10,4.278490e-06,5.857972e-10,4.365698e-04
-9.30000e-01,5.223175e-10,-1.564392e-07,5.532322e-10,-9.525128e-08,5.507660e-10,4.030092e-06,5.875865e-10,4.405281e-04
-9.15000e-01,6.064307e-10,2.992940e-07,5.576927e-10,1.070953e-08,5.509992e-10,4.310745e-06,5.894413e-10,4.446011e-04
-9.00000e-01,5.682205e-10,-1.473853e-07,5.583090e-10,1.994341e-07,5.529392e-10,3.974564e-06,5.904345e-10,4.458815e-04
-8.85000e-01,5.454215e-10,-1.246377e-07,5.618697e-10,4.819497e-07,5.551993e-10,4.897667e-06,5.925916e-10,4.470424e-04
-8.70000e-01,5.587145e-10,5.935569e-08,5.632669e-10,1.418017e-07,5.561682e-10,4.380473e-06,5.940509e-10,4.508030e-04
-8.55000e-01,4.962211e-10,-4.000798e-08,5.590330e-10,-2.385302e-08,5.578513e-10,4.230580e-06,5.958100e-10,4.526278e-04
-8.40000e-01,5.625977e-10,1.891405e-08,5.634359e-10,2.544941e-07,5.595331e-10,4.421353e-06,5.972786e-10,4.527039e-04
-8.25000e-01,5.818862e-10,9.186251e-08,5.639356e-10,3.217806e-07,5.608822e-10,4.131778e-06,5.988715e-10,4.588067e-04
-8.10000e-01,5.642382e-10,5.790099e-08,5.687071e-10,1.322762e-07,5.619479e-10,3.992496e-06,6.005023e-10,4.591899e-04
-7.95000e-01,5.638411e-10,8.162683e-08,5.714431e-10,5.168344e-07,5.640854e-10,4.060972e-06,6.020889e-10,4.640360e-04
-7.80000e-01,5.667461e-10,2.999093e-07,5.698715e-10,4.346272e-07,5.659906e-10,5.181157e-06,6.039985e-10,4.659652e-04
-7.65000e-01,5.652678e-10,-2.250986e-07,5.786661e-10,8.601783e-08,5.668700e-10,5.102009e-06,6.060378e-10,4.681788e-04
-7.50000e-01,5.564915e-10,-2.143058e-07,5.735507e-10,-1.166095e-07,5.693460e-10,4.491476e-06,6.073276e-10,4.730087e-04
-7.35000e-01,5.623048e-10,7.384540e-08,5.763778e-10,6.314726e-07,5.709911e-10,4.162117e-06,6.095825e-10,4.723301e-04
-7.20000e-01,5.788821e-10,-2.808895e-07,5.711639e-10,2.657615e-07,5.710277e-10,4.331755e-06,6.112904e-10,4.754679e-04
-7.05000e-01,6.444754e-10,2.911499e-08,5.660094e-10,3.961994e-07,5.729933e-10,4.340322e-06,6.128998e-10,4.770006e-04
-6.90000e-01,5.956609e-10,-5.400198e-08,5.784494e-10,2.672773e-07,5.752062e-10,4.796885e-06,6.143940e-10,4.816525e-04
-6.75000e-01,6.106791e-10,-1.576827e-07,5.840179e-10,1.207264e-07,5.768533e-10,4.626028e-06,6.168877e-10,4.834696e-04
-6.60000e-01,5.773315e-10,-9.545892e-08,5.842411e-10,3.735553e-07,5.782955e-10,5.082875e-06,6.184879e-10,4.880893e-04
-6.45000e-01,5.898590e-10,1.141275e-07,5.842420e-10,-1.602632e-07,5.812747e-10,4.790863e-06,6.199748e-10,4.899225e-04
-6.30000e-01,6.150995e-10,-1.089514e-07,5.830226e-10,1.564275e-07,5.813041e-10,4.456973e-06,6.223304e-10,4.930180e-04
-6.15000e-01,5.863168e-10,-2.748134e-07,5.900860e-10,6.084335e-07,5.839769e-10,4.730703e-06,6.240852e-10,4.939414e-04
-6.00000e-01,5.909404e-10,3.803072e-08,5.884740e-10,2.744781e-07,5.860785e-10,5.057127e-06,6.260196e-10,4.991504e-04
-5.85000e-01,6.000507e-10,1.682831e-07,5.906879e-10,4.115752e-07,5.866533e-10,4.822545e-06,6.278259e-10,5.000523e-04
-5.70000e-01,6.038436e-10,3.441146e-07,5.907464e-10,-1.424165e-08,5.892752e-10,4.375373e-06,6.299659e-10,5.040850e-04
-5.55000e-01,6.112377e-10,-4.794604e-11,5.972705e-10,4.516359e-07,5.910922e-10,4.975210e-06,6.316194e-10,5.076921e-04
-5.40000e-01,5.698450e-10,-1.904507e-07,6.031333e-10,1.372796e-07,5.917985e-10,4.933768e-06,6.340357e-10,5.091673e-04
-5.25000e-01,5.397679e-10,1.606937e-07,6.014033e-10,1.630765e-07,5.937985e-10,4.747564e-06,6.360368e-10,5.138144e-04
-5.10000e-01,6.123834e-10,9.895010e-08,6.017023e-10,1.311839e-07,5.958493e-10,4.953335e-06,6.380433e-10,5.165063e-04
-4.95000e-01,5.958570e-10,7.510228e-08,6.058384e-10,6.361299e-07,5.977753e-10,5.328316e-06,6.398826e-10,5.202225e-04
-4.80000e-01,6.418941e-10,-2.819576e-07,6.028821e-10,3.524108e-07,5.999672e-10,5.220603e-06,6.420894e-10,5.255680e-04
-4.65000e-01,6.455808e-10,2.208932e-07,6.090653e-10,3.544432e-07,6.010321e-10,5.568193e-06,6.442094e-10,5.279172e-04
-4.50000e-01,6.235414e-10,3.636515e-07,6.083786e-10,3.880999e-07,6.033803e-10,5.211351e-06,6.459861e-10,5.306245e-04
-4.35000e-01,6.193649e-10,-5.531506e-08,6.063670e-10,3.061799e-07,6.060062e-10,5.237813e-06,6.486700e-10,5.358387e-04
-4.20000e-01,5.807211e-10,-3.111915e-07,6.102474e-10,4.738478e-07,6.076082e-10,5.360519e-06,6.503959e-10,5.383139e-04
-4.05000e-01,6.142284e-10,5.530076e-09,6.149003e-10,2.357907e-07,6.095963e-10,5.480473e-06,6.527779e-10,5.412716e-04
-3.90000e-01,6.138950e-10,-1.273860e-08,6.196907e-10,2.497163e-07,6.105871e-10,5.743314e-06,6.551196e-10,5.417774e-04
-3.75000e-01,6.493863e-10,4.542358e-07,6.210665e-10,2.248645e-07,6.139241e-10,4.914791e-06,6.576957e-10,5.438691e-04
-3.60000e-01,6.535857e-10,9.067124e-08,6.288483e-10,-4.055395e-08,6.155008e-10,5.713229e-06,6.595931e-10,5.474386e-04
-3.45000e-01,5.905727e-10,-2.273277e-07,6.241627e-10,2.414436e-07,6.166466e-10,5.137904e-06,6.617899e-10,5.553175e-04
-3.30000e-01,6.395166e-10,-9.925554e-08,6.217702e-10,2.634252e-07,6.202602e-10,5.445723e-06,6.643649e-10,5.589824e-04
-3.15000e-01,6.356614e-10,1.580346e-07,6.235402e-10,-9.498973e-08,6.213937e-10,5.303389e-06,6.665429e-10,5.643804e-04
-3.00000e-01,6.350049e-10,1.628961e-07,6.282885e-10,2.434130e-07,6.238868e-10,5.539079e-06,6.687912e-10,5.671146e-04
-2.85000e-01,6.453096e-10,-1.353785e-07,6.418100e-10,6.098166e-08,6.253237e-10,6.238527e-06,6.708054e-10,5.708868e-04
-2.70000e-01,6.479203e-10,-1.302588e-07,6.362558e-10,8.540611e-08,6.292247e-10,5.950800e-06,6.734157e-10,5.734114e-04
-2.55000e-01,6.482488e-10,-4.696785e-10,6.372987e-10,6.910682e-07,6.302613e-10,5.271476e-06,6.757894e-10,5.780588e-04
-2.40000e-01,5.958610e-10,-8.335340e-08,6.383871e-10,3.094333e-08,6.331122e-10,5.381209e-06,6.785108e-10,5.836764e-04
-2.25000e-01,7.208849e-10,2.102068e-07,6.379803e-10,1.796434e-07,6.350970e-10,5.530526e-06,6.810278e-10,5.876835e-04
-2.10000e-01,6.154610e-10,-4.035491e-08,6.442544e-10,3.130305e-07,6.372239e-10,6.384740e-06,6.836725e-10,5.936783e-04
-1.95000e-01,6.252233e-10,-1.647713e-07,6.438372e-10,5.111521e-07,6.397082e-10,5.280638e-06,6.857487e-10,5.958741e-04
