Bias,Capacity_1K,Conductivity_1K,Capacity_10K,Conductivity_10K,Capacity_1M,Conductivity_1M
6.00000e-01,3.544894e-09,1.520948e-04,1.150718e-08,9.334798e-03,1.773910e-09,2.734021e-03
6.15000e-01,3.844314e-09,1.754246e-04,1.259516e-08,1.008795e-02,1.793969e-09,2.864748e-03
6.30000e-01,4.049479e-09,2.030698e-04,1.253705e-08,1.082700e-02,1.814513e-09,3.007569e-03
6.45000e-01,4.341730e-09,2.329000e-04,1.298680e-08,1.164887e-02,1.834892e-09,3.155363e-03
6.60000e-01,4.664714e-09,2.683500e-04,1.352750e-08,1.246109e-02,1.855933e-09,3.313152e-03
6.75000e-01,4.931310e-09,3.048605e-04,1.390989e-08,1.337522e-02,1.876746e-09,3.482121e-03
6.90000e-01,5.382341e-09,3.478006e-04,1.410885e-08,1.421466e-02,1.896639e-09,3.665132e-03
7.05000e-01,5.673289e-09,3.971280e-04,1.463228e-08,1.514499e-02,1.916644e-09,3.856575e-03
7.20000e-01,6.155863e-09,4.506565e-04,1.525548e-08,1.607537e-02,1.935755e-09,4.069760e-03
7.35000e-01,6.521761e-09,5.098606e-04,1.564385e-08,1.709760e-02,1.955538e-09,4.292823e-03
7.50000e-01,6.917723e-09,5.760850e-04,1.562730e-08,1.802641e-02,1.973419e-09,4.531193e-03
7.65000e-01,7.529022e-09,6.475910e-04,1.540115e-08,1.909199e-02,1.991113e-09,4.788629e-03
7.80000e-01,7.956948e-09,7.275233e-04,1.580750e-08,2.011529e-02,2.008190e-09,5.060098e-03
7.95000e-01,8.570275e-09,8.142191e-04,1.604687e-08,2.111630e-02,2.024086e-09,5.350536e-03
8.10000e-01,9.360563e-09,9.083936e-04,1.648737e-08,2.219454e-02,2.038770e-09,5.657790e-03
8.25000e-01,9.860305e-09,1.015057e-03,1.655558e-08,2.330650e-02,2.051856e-09,5.989654e-03
8.40000e-01,1.053638e-08,1.127294e-03,1.584142e-08,2.433836e-02,2.065088e-09,6.336579e-03
8.55000e-01,1.121215e-08,1.251805e-03,1.608353e-08,2.552189e-02,2.075526e-09,6.703933e-03
8.70000e-01,1.170979e-08,1.384159e-03,1.606246e-08,2.666696e-02,2.083413e-09,7.097289e-03
8.85000e-01,1.315122e-08,1.534858e-03,1.640487e-08,2.770947e-02,2.090319e-09,7.507159e-03
9.00000e-01,1.327339e-08,1.691468e-03,1.599430e-08,2.881784e-02,2.094771e-09,7.940790e-03
9.15000e-01,1.400438e-08,1.862198e-03,1.605108e-08,3.000242e-02,2.095858e-09,8.402467e-03
9.30000e-01,1.502609e-08,2.047241e-03,1.589695e-08,3.110550e-02,2.094485e-09,8.879803e-03
9.45000e-01,1.578749e-08,2.246838e-03,1.658522e-08,3.224119e-02,2.091062e-09,9.382973e-03
9.60000e-01,1.698648e-08,2.462129e-03,1.544733e-08,3.339216e-02,2.082016e-09,9.909168e-03
9.75000e-01,1.787971e-08,2.693127e-03,1.377263e-08,3.458910e-02,2.071374e-09,1.045311e-02
9.90000e-01,1.977560e-08,2.942235e-03,1.431715e-08,3.557604e-02,2.055279e-09,1.102350e-02
1.00500e+00,2.045836e-08,3.206386e-03,1.567345e-08,3.677518e-02,2.035818e-09,1.160977e-02
1.02000e+00,2.101559e-08,3.500276e-03,1.392462e-08,3.789459e-02,2.009864e-09,1.222393e-02
1.03500e+00,2.222045e-08,3.803836e-03,1.275194e-08,3.896737e-02,1.980146e-09,1.284783e-02
1.05000e+00,2.421953e-08,4.125370e-03,1.338671e-08,4.008324e-02,1.946783e-09,1.348084e-02
1.06500e+00,2.512562e-08,4.477025e-03,1.338850e-08,4.130193e-02,1.905778e-09,1.413609e-02
1.08000e+00,2.534857e-08,4.839320e-03,1.317649e-08,4.239114e-02,1.859770e-09,1.480039e-02
1.09500e+00,2.543949e-08,5.243805e-03,1.448884e-08,4.347845e-02,1.809002e-09,1.547147e-02
1.11000e+00,2.902932e-08,5.656568e-03,1.216882e-08,4.464634e-02,1.751721e-09,1.614978e-02
1.12500e+00,2.901727e-08,6.109342e-03,1.218524e-08,4.559496e-02,1.686647e-09,1.674317e-02
1.14000e+00,3.132621e-08,6.568447e-03,1.060885e-08,4.675738e-02,1.618594e-09,1.746317e-02
1.15500e+00,3.210711e-08,7.057173e-03,1.027899e-08,4.790236e-02,1.543113e-09,1.814856e-02
1.17000e+00,3.366982e-08,7.579775e-03,1.073600e-08,4.888305e-02,1.464822e-09,1.881596e-02
1.18500e+00,3.480941e-08,8.118222e-03,9.468987e-09,4.999360e-02,1.379110e-09,1.948192e-02
1.20000e+00,3.586567e-08,8.696483e-03,8.442331e-09,5.104404e-02,1.288640e-09,2.012056e-02
1.21500e+00,3.826935e-08,9.272217e-03,7.827103e-09,5.215310e-02,1.192857e-09,2.074647e-02
1.23000e+00,3.713532e-08,9.907356e-03,7.222086e-09,5.310148e-02,1.094985e-09,2.135235e-02
1.24500e+00,3.950968e-08,1.053984e-02,6.439938e-09,5.411195e-02,9.919611e-10,2.191899e-02
1.26000e+00,4.140899e-08,1.120614e-02,6.074809e-09,5.522249e-02,8.836657e-10,2.248255e-02
1.27500e+00,4.031978e-08,1.192237e-02,5.261484e-09,5.638797e-02,7.741648e-10,2.301246e-02
1.29000e+00,4.350912e-08,1.261963e-02,5.566285e-09,5.715515e-02,6.633836e-10,2.352238e-02
1.30500e+00,4.534475e-08,1.338933e-02,6.246883e-09,5.837888e-02,5.482645e-10,2.398172e-02
1.32000e+00,4.898338e-08,1.414891e-02,4.048539e-09,5.923408e-02,4.346321e-10,2.442555e-02
1.33500e+00,4.551996e-08,1.493222e-02,3.191816e-09,6.029449e-02,3.182601e-10,2.482741e-02
1.35000e+00,4.849885e-08,1.572145e-02,2.270269e-09,6.131348e-02,2.031987e-10,2.521375e-02
1.36500e+00,4.713802e-08,1.658534e-02,8.072198e-10,6.237321e-02,8.806558e-11,2.556948e-02
1.38000e+00,4.919799e-08,1.740326e-02,1.153761e-09,6.328833e-02,-2.511224e-11,2.589896e-02
1.39500e+00,5.019930e-08,1.825084e-02,1.264140e-09,6.445529e-02,-1.405010e-10,2.619227e-02
1.41000e+00,5.502191e-08,1.911633e-02,-1.904616e-09,6.513793e-02,-2.511948e-10,2.646207e-02
1.42500e+00,5.692354e-08,2.002039e-02,-1.062596e-09,6.632911e-02,-3.618523e-10,2.670634e-02
1.44000e+00,6.053841e-08,2.093185e-02,-1.859364e-09,6.726246e-02,-4.696276e-10,2.692937e-02
1.45500e+00,5.887807e-08,2.185916e-02,-3.878500e-09,6.814875e-02,-5.764101e-10,2.712729e-02
1.47000e+00,5.749667e-08,2.276769e-02,-4.435747e-09,6.896102e-02,-6.790793e-10,2.728583e-02
1.48500e+00,5.494585e-08,2.367606e-02,-4.741791e-09,7.007254e-02,-7.802906e-10,2.744823e-02
1.50000e+00,5.589034e-08,2.463176e-02,-5.379919e-09,7.091946e-02,-8.796636e-10,2.759062e-02
1.51500e+00,5.891976e-08,2.556575e-02,-7.449198e-09,7.188527e-02,-9.732130e-10,2.770633e-02
1.53000e+00,5.396470e-08,2.653457e-02,-6.680119e-09,7.290893e-02,-1.067006e-09,2.780889e-02
1.54500e+00,5.886262e-08,2.748411e-02,-7.283118e-09,7.377259e-02,-1.158109e-09,2.789013e-02
1.56000e+00,5.907316e-08,2.843896e-02,-8.923266e-09,7.458979e-02,-1.244916e-09,2.797371e-02
1.57500e+00,7.088590e-08,2.936333e-02,-1.053487e-08,7.557553e-02,-1.329805e-09,2.803393e-02
1.59000e+00,6.063100e-08,3.037203e-02,-1.168688e-08,7.663744e-02,-1.409962e-09,2.810089e-02
1.60500e+00,6.413973e-08,3.136997e-02,-9.005075e-09,7.750888e-02,-1.489131e-09,2.813245e-02
1.62000e+00,6.312615e-08,3.229243e-02,-1.307783e-08,7.832360e-02,-1.569399e-09,2.817015e-02
1.63500e+00,6.971926e-08,3.330287e-02,-1.340813e-08,7.905827e-02,-1.640783e-09,2.819934e-02
1.65000e+00,5.221341e-08,3.427018e-02,-1.245395e-08,7.998147e-02,-1.712937e-09,2.820619e-02
1.66500e+00,6.850899e-08,3.517735e-02,-1.591134e-08,8.106773e-02,-1.780140e-09,2.822748e-02
1.68000e+00,6.021725e-08,3.618683e-02,-1.607725e-08,8.184572e-02,-1.848230e-09,2.823576e-02
1.69500e+00,6.155965e-08,3.713013e-02,-1.312230e-08,8.269405e-02,-1.911511e-09,2.822456e-02
1.71000e+00,6.294466e-08,3.809249e-02,-1.659333e-08,8.367073e-02,-1.973292e-09,2.821735e-02
1.72500e+00,7.010708e-08,3.906213e-02,-1.834687e-08,8.448429e-02,-2.032075e-09,2.820642e-02
1.74000e+00,6.463448e-08,3.999121e-02,-1.825854e-08,8.526541e-02,-2.091300e-09,2.820335e-02
1.75500e+00,6.731779e-08,4.102185e-02,-2.139794e-08,8.618872e-02,-2.148064e-09,2.818474e-02
1.77000e+00,6.478170e-08,4.191460e-02,-2.017791e-08,8.706248e-02,-2.201243e-09,2.817126e-02
1.78500e+00,6.930140e-08,4.282976e-02,-2.488117e-08,8.804099e-02,-2.254266e-09,2.813106e-02
1.80000e+00,6.361172e-08,4.378992e-02,-1.987920e-08,8.868792e-02,-2.303046e-09,2.811461e-02
1.81500e+00,6.078044e-08,4.468947e-02,-2.259385e-08,8.989432e-02,-2.352682e-09,2.808654e-02
1.83000e+00,5.423209e-08,4.571639e-02,-2.115286e-08,9.033562e-02,-2.398611e-09,2.804990e-02
1.84500e+00,6.852975e-08,4.661861e-02,-2.629983e-08,9.124888e-02,-2.444209e-09,2.802076e-02
1.86000e+00,6.767862e-08,4.755992e-02,-2.737923e-08,9.216351e-02,-2.487640e-09,2.799315e-02
1.87500e+00,5.761414e-08,4.855802e-02,-2.548098e-08,9.309930e-02,-2.530888e-09,2.796067e-02
1.89000e+00,6.551620e-08,4.936999e-02,-2.694709e-08,9.374090e-02,-2.572318e-09,2.791573e-02
1.90500e+00,6.824178e-08,5.030149e-02,-2.787388e-08,9.469829e-02,-2.614797e-09,2.788744e-02
1.92000e+00,6.252804e-08,5.123575e-02,-2.733467e-08,9.532894e-02,-2.651705e-09,2.783983e-02
1.93500e+00,4.418153e-08,5.209219e-02,-3.217191e-08,9.606271e-02,-2.688693e-09,2.780547e-02
1.95000e+00,6.460579e-08,5.299530e-02,-3.310859e-08,9.699645e-02,-2.725652e-09,2.777867e-02
1.96500e+00,5.663868e-08,5.391367e-02,-3.424189e-08,9.796599e-02,-2.758030e-09,2.773557e-02
1.98000e+00,5.848719e-08,5.472640e-02,-3.312361e-08,9.882191e-02,-2.794314e-09,2.769656e-02
1.99500e+00,5.716563e-08,5.577982e-02,-3.585512e-08,9.970979e-02,-2.828695e-09,2.767014e-02
2.01000e+00,6.338718e-08,5.656359e-02,-3.409921e-08,1.003328e-01,-2.860622e-09,2.761200e-02
2.02500e+00,5.396585e-08,5.739376e-02,-4.221631e-08,1.011014e-01,-2.889751e-09,2.757682e-02
2.04000e+00,5.998763e-08,5.828238e-02,-4.028261e-08,1.021699e-01,-2.923444e-09,2.752281e-02
2.05500e+00,5.158826e-08,5.907810e-02,-4.113811e-08,1.026957e-01,-2.952654e-09,2.749465e-02
2.07000e+00,4.655722e-08,6.004339e-02,-3.890706e-08,1.035418e-01,-2.978617e-09,2.745594e-02
2.08500e+00,4.845482e-08,6.083129e-02,-4.389470e-08,1.044510e-01,-3.007825e-09,2.741571e-02
2.10000e+00,5.776146e-08,6.173956e-02,-4.469761e-08,1.050653e-01,-3.038276e-09,2.738533e-02
2.11500e+00,3.474507e-08,6.254613e-02,-4.116320e-08,1.060376e-01,-3.061876e-09,2.735023e-02
2.13000e+00,4.954481e-08,6.348936e-02,-4.856428e-08,1.068629e-01,-3.088253e-09,2.730173e-02
2.14500e+00,4.412600e-08,6.428780e-02,-4.800802e-08,1.071893e-01,-3.113797e-09,2.726773e-02
2.16000e+00,4.334014e-08,6.514147e-02,-4.424862e-08,1.083888e-01,-3.137306e-09,2.723323e-02
2.17500e+00,6.300249e-08,6.597371e-02,-4.855520e-08,1.090404e-01,-3.162032e-09,2.718809e-02
2.19000e+00,5.324574e-08,6.671834e-02,-4.716259e-08,1.097521e-01,-3.184325e-09,2.714816e-02
2.20500e+00,4.732004e-08,6.758968e-02,-5.118992e-08,1.106267e-01,-3.208784e-09,2.710225e-02
2.22000e+00,4.703932e-08,6.840099e-02,-5.061248e-08,1.114609e-01,-3.229084e-09,2.706864e-02
2.23500e+00,4.564279e-08,6.933519e-02,-5.132781e-08,1.122287e-01,-3.250614e-09,2.703604e-02
2.25000e+00,3.396333e-08,6.999268e-02,-5.408341e-08,1.131104e-01,-3.272197e-09,2.698798e-02
2.26500e+00,3.287499e-08,7.077349e-02,-5.460747e-08,1.137902e-01,-3.293540e-09,2.696283e-02
2.28000e+00,3.425184e-08,7.167467e-02,-5.249414e-08,1.145394e-01,-3.314150e-09,2.692217e-02
2.29500e+00,4.398411e-08,7.248367e-02,-5.521849e-08,1.151870e-01,-3.335274e-09,2.687439e-02
2.31000e+00,3.074574e-08,7.312233e-02,-5.951145e-08,1.161153e-01,-3.351627e-09,2.683730e-02
2.32500e+00,4.873140e-08,7.412788e-02,-5.788364e-08,1.167702e-01,-3.371244e-09,2.680931e-02
2.34000e+00,4.861216e-08,7.484140e-02,-6.018550e-08,1.176801e-01,-3.389465e-09,2.676611e-02
2.35500e+00,5.772960e-08,7.566042e-02,-6.175242e-08,1.183218e-01,-3.407641e-09,2.673169e-02
2.37000e+00,2.535714e-08,7.652128e-02,-6.129446e-08,1.189237e-01,-3.424332e-09,2.669946e-02
2.38500e+00,1.875416e-08,7.724954e-02,-6.582521e-08,1.198271e-01,-3.442029e-09,2.666576e-02
2.40000e+00,6.046302e-08,7.784698e-02,-6.748142e-08,1.206269e-01,-3.461526e-09,2.663057e-02
2.41500e+00,5.677968e-08,7.872730e-02,-6.414026e-08,1.215464e-01,-3.474904e-09,2.659602e-02
2.43000e+00,3.145904e-08,7.947364e-02,-6.516736e-08,1.218672e-01,-3.492654e-09,2.655119e-02
2.44500e+00,4.237805e-08,8.034344e-02,-6.548966e-08,1.230785e-01,-3.507378e-09,2.653314e-02
2.46000e+00,2.523244e-08,8.120218e-02,-6.805621e-08,1.232843e-01,-3.523775e-09,2.648927e-02
2.47500e+00,3.484925e-08,8.171537e-02,-7.476222e-08,1.243219e-01,-3.540538e-09,2.646103e-02
2.49000e+00,1.876371e-08,8.257856e-02,-7.110438e-08,1.249586e-01,-3.555144e-09,2.641974e-02
2.50500e+00,1.982647e-08,8.328100e-02,-7.588466e-08,1.260167e-01,-3.568837e-09,2.638432e-02
2.52000e+00,3.157291e-08,8.417990e-02,-7.071741e-08,1.264445e-01,-3.583905e-09,2.636511e-02
2.53500e+00,3.238724e-08,8.469879e-02,-7.385992e-08,1.270996e-01,-3.597243e-09,2.633038e-02
2.55000e+00,2.531263e-08,8.563346e-02,-7.709021e-08,1.279964e-01,-3.611814e-09,2.629093e-02
2.56500e+00,2.682524e-08,8.625285e-02,-7.530103e-08,1.288003e-01,-3.624615e-09,2.626111e-02
2.58000e+00,3.404780e-08,8.716243e-02,-8.407031e-08,1.295654e-01,-3.637495e-09,2.622250e-02
2.59500e+00,3.054745e-08,8.780568e-02,-8.189233e-08,1.303806e-01,-3.651228e-09,2.619103e-02
2.61000e+00,3.146797e-08,8.868474e-02,-7.348938e-08,1.308149e-01,-3.665752e-09,2.616728e-02
2.62500e+00,3.775458e-09,8.926666e-02,-8.063326e-08,1.319222e-01,-3.677321e-09,2.614701e-02
2.64000e+00,2.688011e-08,8.997077e-02,-8.335821e-08,1.325991e-01,-3.692411e-09,2.610377e-02
2.65500e+00,3.141011e-08,9.063547e-02,-8.015410e-08,1.332175e-01,-3.704020e-09,2.607777e-02
2.67000e+00,1.754294e-08,9.168609e-02,-8.315732e-08,1.341136e-01,-3.715219e-09,2.604883e-02
2.68500e+00,4.970525e-09,9.220406e-02,-8.889624e-08,1.344527e-01,-3.726153e-09,2.601706e-02
2.70000e+00,2.173564e-08,9.294355e-02,-8.792502e-08,1.351457e-01,-3.738268e-09,2.597890e-02
2.71500e+00,4.474144e-09,9.360741e-02,-8.728276e-08,1.359139e-01,-3.749516e-09,2.596238e-02
2.73000e+00,2.537797e-09,9.458295e-02,-8.892083e-08,1.368729e-01,-3.761484e-09,2.593437e-02
2.74500e+00,1.020685e-08,9.498314e-02,-9.215667e-08,1.373173e-01,-3.773318e-09,2.587851e-02
2.76000e+00,8.462308e-09,9.585779e-02,-9.250503e-08,1.380838e-01,-3.781916e-09,2.587503e-02
2.77500e+00,3.216036e-08,9.642096e-02,-9.670749e-08,1.388073e-01,-3.793687e-09,2.583661e-02
2.79000e+00,7.009298e-09,9.722704e-02,-9.367123e-08,1.392311e-01,-3.804367e-09,2.581724e-02
2.80500e+00,2.717820e-08,9.791179e-02,-9.320858e-08,1.400932e-01,-3.812651e-09,2.579544e-02
2.82000e+00,1.085801e-08,9.874799e-02,-9.677220e-08,1.407916e-01,-3.824093e-09,2.576081e-02
2.83500e+00,7.850155e-09,9.935378e-02,-9.326389e-08,1.414469e-01,-3.834395e-09,2.573048e-02
2.85000e+00,1.058911e-08,1.000636e-01,-9.701749e-08,1.426389e-01,-3.845486e-09,2.571153e-02
2.86500e+00,7.584114e-09,1.009220e-01,-1.076341e-07,1.430050e-01,-3.855728e-09,2.567961e-02
2.88000e+00,7.911083e-09,1.016359e-01,-1.019820e-07,1.438524e-01,-3.864729e-09,2.564334e-02
2.89500e+00,-1.481986e-08,1.020289e-01,-1.046518e-07,1.442633e-01,-3.873989e-09,2.563248e-02
2.91000e+00,1.081340e-08,1.029675e-01,-1.088375e-07,1.449194e-01,-3.883060e-09,2.559286e-02
2.92500e+00,-2.887317e-08,1.036992e-01,-1.065953e-07,1.461305e-01,-3.892145e-09,2.557287e-02
2.94000e+00,-5.004526e-09,1.043647e-01,-1.006123e-07,1.464555e-01,-3.901124e-09,2.555096e-02
2.95500e+00,-3.798311e-08,1.050385e-01,-1.086792e-07,1.473105e-01,-3.910804e-09,2.552579e-02
2.97000e+00,3.895197e-09,1.055666e-01,-1.118275e-07,1.476807e-01,-3.918809e-09,2.549743e-02
2.98500e+00,-1.583374e-08,1.063050e-01,-1.073802e-07,1.485656e-01,-3.928242e-09,2.546702e-02
3.00000e+00,1.528033e-08,1.071372e-01,-1.116859e-07,1.490851e-01,-3.939148e-09,2.545188e-02
