Bias,Capacity_1K,Conductivity_1K,Capacity_10K,Conductivity_10K,Capacity_100K,Conductivity_100K,Capacity_1M,Conductivity_1M
-2.80500e+00,6.631036e-10,2.901788e-07,6.299549e-10,9.350136e-07,6.265474e-10,2.404389e-06,6.998973e-10,3.409577e-04
-2.79000e+00,6.472149e-10,6.491339e-07,6.272690e-10,5.339136e-07,6.282481e-10,2.278279e-06,7.019252e-10,3.418179e-04
-2.77500e+00,6.444618e-10,2.280330e-07,6.271185e-10,7.968953e-07,6.303996e-10,1.756017e-06,7.043781e-10,3.450790e-04
-2.76000e+00,6.520079e-10,4.041329e-07,6.351250e-10,8.898299e-07,6.315779e-10,1.872618e-06,7.064030e-10,3.442453e-04
-2.74500e+00,7.046783e-10,3.838199e-07,6.433423e-10,8.017327e-07,6.336822e-10,1.918486e-06,7.086925e-10,3.466672e-04
-2.73000e+00,6.650349e-10,4.733502e-07,6.371571e-10,1.172361e-06,6.354424e-10,1.148576e-06,7.107790e-10,3.489208e-04
-2.71500e+00,6.661633e-10,-2.655577e-08,6.478002e-10,7.658419e-07,6.376129e-10,2.142440e-06,7.125280e-10,3.526874e-04
-2.70000e+00,6.549546e-10,2.875983e-07,6.428817e-10,8.563277e-07,6.387328e-10,1.128273e-06,7.148959e-10,3.527754e-04
-2.68500e+00,6.699696e-10,6.706188e-07,6.431635e-10,7.417852e-07,6.403461e-10,1.782152e-06,7.170201e-10,3.575084e-04
-2.67000e+00,6.574911e-10,3.181532e-07,6.486904e-10,7.655040e-07,6.423899e-10,2.079959e-06,7.189400e-10,3.557355e-04
-2.65500e+00,7.025079e-10,4.321105e-07,6.468140e-10,6.011342e-07,6.442403e-10,1.623962e-06,7.212692e-10,3.613381e-04
-2.64000e+00,6.984964e-10,3.920811e-07,6.506708e-10,1.103767e-06,6.463976e-10,2.061521e-06,7.232903e-10,3.613438e-04
-2.62500e+00,6.379594e-10,3.722855e-07,6.535642e-10,4.480108e-07,6.470847e-10,1.754991e-06,7.253375e-10,3.661618e-04
-2.61000e+00,6.290813e-10,2.329552e-07,6.603732e-10,8.509848e-07,6.495554e-10,2.213462e-06,7.271856e-10,3.658811e-04
-2.59500e+00,7.073109e-10,6.533903e-07,6.534600e-10,4.468979e-07,6.498753e-10,2.088920e-06,7.295630e-10,3.676320e-04
-2.58000e+00,6.577484e-10,1.560615e-07,6.539075e-10,7.812955e-07,6.519580e-10,1.517263e-06,7.314697e-10,3.700926e-04
-2.56500e+00,7.006788e-10,7.136994e-08,6.605026e-10,7.371609e-07,6.544359e-10,2.184301e-06,7.338362e-10,3.722786e-04
-2.55000e+00,7.038224e-10,3.820128e-07,6.620630e-10,8.030919e-07,6.571773e-10,2.002652e-06,7.356376e-10,3.739459e-04
-2.53500e+00,6.488960e-10,3.938547e-07,6.674032e-10,6.449675e-07,6.580981e-10,2.040362e-06,7.379708e-10,3.780174e-04
-2.52000e+00,6.906525e-10,3.377601e-07,6.715065e-10,9.610191e-07,6.592015e-10,1.519159e-06,7.403965e-10,3.784381e-04
-2.50500e+00,7.110872e-10,3.993422e-07,6.648115e-10,8.023136e-07,6.612559e-10,2.326270e-06,7.425527e-10,3.791216e-04
-2.49000e+00,6.838414e-10,-7.309051e-08,6.650898e-10,6.031415e-07,6.634692e-10,2.050474e-06,7.446732e-10,3.795351e-04
-2.47500e+00,6.780401e-10,3.838718e-07,6.683417e-10,3.499623e-07,6.643032e-10,2.124343e-06,7.464037e-10,3.833736e-04
-2.46000e+00,6.597599e-10,2.697214e-07,6.723626e-10,5.244183e-07,6.671156e-10,1.799641e-06,7.485822e-10,3.864425e-04
-2.44500e+00,6.629153e-10,1.826349e-07,6.697076e-10,9.318541e-07,6.697336e-10,2.210378e-06,7.511934e-10,3.870085e-04
-2.43000e+00,6.675265e-10,3.320590e-07,6.784802e-10,7.310755e-07,6.696344e-10,1.611499e-06,7.529875e-10,3.906468e-04
-2.41500e+00,7.077605e-10,2.460356e-07,6.806142e-10,2.713230e-07,6.729097e-10,2.131054e-06,7.553386e-10,3.931124e-04
-2.40000e+00,7.558361e-10,2.223722e-07,6.726766e-10,5.659195e-07,6.737733e-10,2.065220e-06,7.575433e-10,3.966331e-04
-2.38500e+00,6.834823e-10,2.419354e-07,6.865367e-10,4.146682e-07,6.751776e-10,1.915388e-06,7.596731e-10,3.976986e-04
-2.37000e+00,6.954978e-10,2.775201e-07,6.769243e-10,4.128367e-07,6.770720e-10,1.661908e-06,7.622408e-10,3.970123e-04
-2.35500e+00,7.059797e-10,4.261044e-07,6.864698e-10,1.314698e-07,6.802742e-10,2.051124e-06,7.646856e-10,4.017679e-04
-2.34000e+00,6.997030e-10,3.732040e-07,6.830215e-10,3.627149e-07,6.811499e-10,2.118092e-06,7.667305e-10,4.022737e-04
-2.32500e+00,7.696511e-10,3.578364e-07,6.848814e-10,6.006399e-07,6.819677e-10,2.232701e-06,7.687138e-10,4.068775e-04
-2.31000e+00,7.097993e-10,-4.943515e-08,6.850616e-10,1.019311e-06,6.841206e-10,1.616860e-06,7.711431e-10,4.091912e-04
-2.29500e+00,7.245597e-10,4.013588e-07,6.883384e-10,7.611505e-07,6.872160e-10,2.430602e-06,7.737183e-10,4.082924e-04
-2.28000e+00,7.117261e-10,2.272484e-07,6.934799e-10,4.896084e-07,6.872330e-10,1.833987e-06,7.760808e-10,4.104410e-04
-2.26500e+00,7.140452e-10,2.441176e-07,6.956355e-10,9.738981e-07,6.901186e-10,1.829659e-06,7.780298e-10,4.162605e-04
-2.25000e+00,7.238631e-10,1.926671e-07,6.970797e-10,4.414840e-07,6.924492e-10,1.321282e-06,7.807706e-10,4.171235e-04
-2.23500e+00,7.207532e-10,3.225197e-07,6.982553e-10,4.844996e-07,6.947974e-10,1.866094e-06,7.827219e-10,4.202443e-04
-2.22000e+00,7.249509e-10,1.933515e-07,6.974217e-10,4.829296e-07,6.957918e-10,2.192020e-06,7.850588e-10,4.215929e-04
-2.20500e+00,7.387511e-10,4.828470e-07,7.016598e-10,4.184740e-07,6.976318e-10,1.624220e-06,7.876844e-10,4.231394e-04
-2.19000e+00,6.728855e-10,3.057542e-07,7.048776e-10,2.025768e-07,7.001411e-10,2.485887e-06,7.902106e-10,4.273487e-04
-2.17500e+00,7.506563e-10,5.085516e-07,7.030140e-10,2.632425e-07,7.019234e-10,2.453756e-06,7.926333e-10,4.267170e-04
-2.16000e+00,7.203086e-10,2.171634e-07,7.026546e-10,4.947365e-07,7.037497e-10,1.347341e-06,7.948986e-10,4.321744e-04
-2.14500e+00,7.191809e-10,2.429471e-07,7.080067e-10,9.004967e-07,7.071624e-10,2.442334e-06,7.975613e-10,4.360858e-04
-2.13000e+00,7.420449e-10,1.872544e-07,7.160065e-10,3.385506e-07,7.071974e-10,2.513780e-06,8.000541e-10,4.377424e-04
-2.11500e+00,7.135857e-10,4.344417e-07,7.142583e-10,3.734559e-07,7.105674e-10,1.555145e-06,8.025818e-10,4.420480e-04
-2.10000e+00,7.501826e-10,6.810795e-08,7.131220e-10,1.659439e-07,7.127485e-10,1.785253e-06,8.053012e-10,4.423268e-04
-2.08500e+00,7.555317e-10,3.574127e-07,7.157179e-10,2.239072e-07,7.145097e-10,2.326455e-06,8.078004e-10,4.468655e-04
-2.07000e+00,7.707307e-10,2.533911e-07,7.215696e-10,2.525323e-07,7.160670e-10,1.941122e-06,8.102440e-10,4.475542e-04
-2.05500e+00,7.461792e-10,2.272465e-07,7.201797e-10,5.127119e-07,7.186314e-10,2.051292e-06,8.126169e-10,4.483649e-04
-2.04000e+00,7.525278e-10,3.453380e-07,7.288377e-10,4.346294e-07,7.204251e-10,2.632642e-06,8.158460e-10,4.532548e-04
-2.02500e+00,7.349374e-10,2.490519e-07,7.309222e-10,-9.765401e-09,7.221989e-10,1.916314e-06,8.181738e-10,4.577714e-04
-2.01000e+00,7.577485e-10,2.634038e-07,7.311239e-10,6.543124e-07,7.248779e-10,1.149861e-06,8.208387e-10,4.612517e-04
-1.99500e+00,7.765302e-10,2.091496e-07,7.377191e-10,3.660718e-07,7.271979e-10,3.076254e-06,8.235371e-10,4.597472e-04
-1.98000e+00,7.473342e-10,2.595380e-07,7.387973e-10,3.569345e-07,7.285458e-10,2.123234e-06,8.264887e-10,4.657917e-04
-1.96500e+00,7.898697e-10,2.709191e-07,7.363325e-10,-8.000529e-08,7.308309e-10,1.933721e-06,8.288312e-10,4.667949e-04
-1.95000e+00,7.331547e-10,2.730270e-07,7.378724e-10,4.638844e-07,7.335396e-10,1.779766e-06,8.315127e-10,4.700243e-04
-1.93500e+00,7.389829e-10,-6.155452e-09,7.438609e-10,5.969846e-07,7.360685e-10,2.364940e-06,8.342763e-10,4.720390e-04
-1.92000e+00,7.766727e-10,2.759710e-07,7.392350e-10,8.198128e-07,7.382689e-10,2.152899e-06,8.371748e-10,4.762859e-04
-1.90500e+00,7.942336e-10,3.399041e-07,7.455478e-10,5.039282e-07,7.392857e-10,1.544454e-06,8.402902e-10,4.781787e-04
-1.89000e+00,7.778170e-10,2.775091e-07,7.468035e-10,6.111503e-07,7.428246e-10,2.458209e-06,8.430877e-10,4.818366e-04
-1.87500e+00,7.553854e-10,2.738313e-07,7.511033e-10,4.633335e-07,7.437274e-10,2.183229e-06,8.457459e-10,4.866056e-04
-1.86000e+00,7.825552e-10,-5.240834e-08,7.478407e-10,7.365350e-07,7.470507e-10,1.755966e-06,8.485478e-10,4.860702e-04
-1.84500e+00,8.173896e-10,2.143135e-07,7.651084e-10,6.690063e-07,7.495845e-10,2.653799e-06,8.517220e-10,4.945344e-04
-1.83000e+00,7.899358e-10,1.380157e-07,7.503942e-10,6.343751e-07,7.507853e-10,1.917105e-06,8.545952e-10,4.971292e-04
-1.81500e+00,8.474276e-10,4.545463e-07,7.624851e-10,5.855073e-07,7.543683e-10,1.996901e-06,8.573121e-10,4.981725e-04
-1.80000e+00,7.949739e-10,1.701412e-07,7.628729e-10,5.337357e-07,7.573090e-10,2.160391e-06,8.607739e-10,5.021701e-04
-1.78500e+00,8.052389e-10,4.651314e-07,7.655841e-10,4.102531e-08,7.581433e-10,2.432628e-06,8.637956e-10,5.050104e-04
-1.77000e+00,7.841136e-10,5.687870e-07,7.678939e-10,2.494749e-07,7.608058e-10,1.618488e-06,8.670866e-10,5.109707e-04
-1.75500e+00,8.508775e-10,2.507130e-07,7.629051e-10,3.780314e-07,7.629929e-10,1.822384e-06,8.699609e-10,5.141005e-04
-1.74000e+00,7.882470e-10,4.336626e-08,7.711787e-10,1.706405e-07,7.675589e-10,2.794363e-06,8.730673e-10,5.182056e-04
-1.72500e+00,7.972356e-10,1.936411e-07,7.709068e-10,8.037707e-07,7.678496e-10,3.069003e-06,8.763980e-10,5.198786e-04
-1.71000e+00,7.763983e-10,2.204273e-07,7.787782e-10,6.209107e-07,7.697266e-10,1.587012e-06,8.795609e-10,5.229919e-04
-1.69500e+00,8.118400e-10,2.704983e-07,7.852647e-10,8.552081e-07,7.742557e-10,1.928065e-06,8.827865e-10,5.277985e-04
-1.68000e+00,8.117290e-10,7.210482e-08,7.840057e-10,4.823730e-07,7.763274e-10,2.528633e-06,8.856958e-10,5.294897e-04
-1.66500e+00,8.169993e-10,1.610546e-07,7.894457e-10,4.001463e-07,7.790643e-10,2.350964e-06,8.888024e-10,5.330576e-04
-1.65000e+00,8.174447e-10,1.498000e-07,7.816085e-10,7.492604e-07,7.814011e-10,2.009443e-06,8.924774e-10,5.372983e-04
-1.63500e+00,8.410814e-10,4.372018e-07,7.952222e-10,7.562633e-07,7.838644e-10,2.079479e-06,8.957475e-10,5.416285e-04
-1.62000e+00,8.199063e-10,4.020791e-07,7.923981e-10,3.494665e-07,7.868366e-10,2.279280e-06,8.993355e-10,5.428028e-04
-1.60500e+00,8.774751e-10,3.515996e-07,7.960059e-10,8.510399e-07,7.902328e-10,1.724544e-06,9.030243e-10,5.494193e-04
-1.59000e+00,8.092887e-10,2.094436e-07,7.923122e-10,1.566194e-07,7.935051e-10,2.209591e-06,9.060065e-10,5.533151e-04
-1.57500e+00,7.927245e-10,1.500000e-07,8.035143e-10,3.854406e-07,7.949695e-10,2.630613e-06,9.098715e-10,5.575239e-04
-1.56000e+00,8.037799e-10,3.402783e-07,8.046961e-10,2.503345e-07,7.976337e-10,1.715660e-06,9.130115e-10,5.576721e-04
-1.54500e+00,7.778359e-10,4.702473e-07,8.030338e-10,3.363145e-07,8.002727e-10,2.113525e-06,9.168558e-10,5.689033e-04
-1.53000e+00,8.222805e-10,3.305883e-07,8.025595e-10,6.352341e-07,8.036041e-10,2.300018e-06,9.201995e-10,5.710449e-04
-1.51500e+00,8.205204e-10,2.613882e-07,8.128904e-10,4.297668e-07,8.067743e-10,2.345387e-06,9.236605e-10,5.740986e-04
-1.50000e+00,8.739126e-10,3.885654e-07,8.233614e-10,6.330595e-07,8.083355e-10,2.831033e-06,9.280670e-10,5.788213e-04
-1.48500e+00,7.995625e-10,2.036797e-07,8.160725e-10,6.756227e-07,8.125123e-10,2.311739e-06,9.314127e-10,5.829846e-04
-1.47000e+00,8.520606e-10,4.305033e-08,8.224631e-10,9.489513e-07,8.153093e-10,2.901210e-06,9.355041e-10,5.870163e-04
-1.45500e+00,8.423067e-10,7.516481e-08,8.246189e-10,6.439104e-07,8.176039e-10,2.374169e-06,9.390602e-10,5.915946e-04
-1.44000e+00,8.945525e-10,2.405211e-07,8.290697e-10,3.078087e-07,8.215726e-10,9.725995e-07,9.430159e-10,6.000218e-04
-1.42500e+00,8.418922e-10,1.287575e-07,8.210171e-10,6.161889e-07,8.248892e-10,2.179068e-06,9.469493e-10,6.001978e-04
-1.41000e+00,8.591717e-10,-6.873906e-08,8.368922e-10,1.089345e-07,8.268918e-10,2.049484e-06,9.508705e-10,6.080475e-04
-1.39500e+00,9.006776e-10,5.876715e-07,8.398993e-10,3.877035e-07,8.305081e-10,1.968048e-06,9.550508e-10,6.135775e-04
-1.38000e+00,8.621783e-10,1.057128e-07,8.442537e-10,3.258688e-07,8.330447e-10,1.862611e-06,9.592089e-10,6.149574e-04
-1.36500e+00,9.096129e-10,1.461564e-07,8.434289e-10,6.031810e-07,8.365767e-10,2.647089e-06,9.629127e-10,6.237505e-04
-1.35000e+00,8.800491e-10,6.785859e-08,8.537319e-10,6.448066e-07,8.404674e-10,2.495113e-06,9.674355e-10,6.252902e-04
-1.33500e+00,8.565519e-10,1.122549e-07,8.455506e-10,7.438140e-07,8.435448e-10,2.320368e-06,9.714985e-10,6.313974e-04
-1.32000e+00,8.827983e-10,2.933162e-07,8.488355e-10,1.335678e-07,8.472949e-10,1.360654e-06,9.752164e-10,6.371146e-04
-1.30500e+00,8.656899e-10,6.177802e-08,8.545883e-10,7.765002e-07,8.499765e-10,3.179745e-06,9.801580e-10,6.422690e-04
-1.29000e+00,8.967805e-10,2.810657e-07,8.545229e-10,4.437468e-07,8.519214e-10,2.742994e-06,9.848243e-10,6.482527e-04
-1.27500e+00,8.512373e-10,3.361802e-07,8.671552e-10,4.192614e-07,8.565088e-10,2.108340e-06,9.889832e-10,6.523611e-04
-1.26000e+00,9.045356e-10,1.501457e-07,8.669910e-10,5.432037e-07,8.599064e-10,2.043365e-06,9.933604e-10,6.578637e-04
-1.24500e+00,9.289720e-10,4.994566e-08,8.675367e-10,7.833872e-07,8.636597e-10,2.620307e-06,9.980083e-10,6.648643e-04
-1.23000e+00,8.872025e-10,1.978697e-08,8.777787e-10,6.677598e-07,8.666604e-10,2.528632e-06,1.002606e-09,6.704122e-04
-1.21500e+00,9.075052e-10,2.918004e-07,8.828824e-10,6.358525e-07,8.710941e-10,2.610256e-06,1.006798e-09,6.783716e-04
-1.20000e+00,9.068107e-10,6.810706e-08,8.786839e-10,8.422527e-07,8.747341e-10,2.731988e-06,1.011412e-09,6.825181e-04
-1.18500e+00,8.945408e-10,1.863382e-07,8.892026e-10,3.592390e-07,8.775391e-10,2.322963e-06,1.016337e-09,6.884375e-04
-1.17000e+00,9.367404e-10,-1.019244e-07,8.880834e-10,1.680224e-07,8.820633e-10,1.899552e-06,1.021170e-09,6.956147e-04
-1.15500e+00,9.297572e-10,-2.637536e-07,8.927570e-10,6.830115e-07,8.860174e-10,2.853191e-06,1.025923e-09,7.002781e-04
-1.14000e+00,8.674114e-10,3.238382e-07,8.872826e-10,9.310350e-07,8.885792e-10,2.310716e-06,1.030902e-09,7.066387e-04
-1.12500e+00,9.058993e-10,2.933679e-08,8.964031e-10,3.420857e-07,8.928378e-10,2.602411e-06,1.035854e-09,7.148358e-04
-1.11000e+00,9.533916e-10,3.657465e-07,9.061207e-10,5.067183e-07,8.961500e-10,2.886807e-06,1.041481e-09,7.228507e-04
-1.09500e+00,9.387485e-10,3.228493e-07,9.081019e-10,3.848396e-07,9.010432e-10,2.427194e-06,1.046538e-09,7.294046e-04
-1.08000e+00,9.602000e-10,2.050086e-07,9.106142e-10,5.712786e-07,9.055647e-10,3.043738e-06,1.051589e-09,7.350580e-04
-1.06500e+00,9.586946e-10,2.046769e-07,9.250423e-10,3.127411e-07,9.089580e-10,2.065899e-06,1.056576e-09,7.446364e-04
-1.05000e+00,1.003102e-09,3.365408e-08,9.233085e-10,5.340158e-07,9.146180e-10,2.595902e-06,1.062544e-09,7.505972e-04
-1.03500e+00,9.608476e-10,1.667744e-09,9.265778e-10,4.533455e-07,9.156862e-10,2.833152e-06,1.068162e-09,7.614496e-04
-1.02000e+00,9.473931e-10,1.032471e-07,9.281240e-10,5.332824e-07,9.213279e-10,2.048832e-06,1.073336e-09,7.658666e-04
-1.00500e+00,9.647512e-10,-3.653037e-09,9.335773e-10,6.074180e-07,9.272986e-10,3.029792e-06,1.079041e-09,7.714103e-04
-9.90000e-01,9.728569e-10,2.218926e-07,9.419695e-10,7.646661e-07,9.297699e-10,2.718059e-06,1.085122e-09,7.783645e-04
-9.75000e-01,1.004242e-09,3.132369e-07,9.465299e-10,5.721573e-07,9.353335e-10,2.693781e-06,1.090474e-09,7.905420e-04
-9.60000e-01,9.467332e-10,2.198547e-07,9.550376e-10,6.729612e-07,9.400353e-10,2.648360e-06,1.096481e-09,7.965651e-04
-9.45000e-01,1.031954e-09,1.618246e-07,9.507787e-10,5.917096e-07,9.441411e-10,3.148674e-06,1.102672e-09,8.058085e-04
-9.30000e-01,1.018668e-09,2.556534e-07,9.568438e-10,1.965835e-07,9.477344e-10,3.312122e-06,1.108619e-09,8.164751e-04
-9.15000e-01,1.000283e-09,3.480530e-07,9.662868e-10,2.343987e-07,9.529036e-10,2.981586e-06,1.114629e-09,8.224467e-04
-9.00000e-01,9.543816e-10,6.483307e-08,9.641574e-10,4.225354e-07,9.581671e-10,3.109589e-06,1.121403e-09,8.296876e-04
-8.85000e-01,1.009803e-09,8.199598e-08,9.693840e-10,1.711308e-07,9.617871e-10,3.682835e-06,1.127563e-09,8.431498e-04
-8.70000e-01,9.919882e-10,9.714721e-08,9.799558e-10,6.975868e-07,9.669366e-10,1.900427e-06,1.133667e-09,8.518344e-04
-8.55000e-01,1.013377e-09,-7.533277e-08,9.799467e-10,5.690731e-07,9.734960e-10,3.238816e-06,1.140457e-09,8.578717e-04
-8.40000e-01,1.036823e-09,5.252492e-08,9.919275e-10,5.028589e-07,9.768895e-10,2.767767e-06,1.146924e-09,8.693105e-04
-8.25000e-01,1.016126e-09,1.576627e-07,9.950381e-10,4.056758e-07,9.821631e-10,3.254671e-06,1.154114e-09,8.809762e-04
-8.10000e-01,1.004705e-09,3.478361e-07,9.992059e-10,1.018161e-06,9.870137e-10,3.204171e-06,1.160591e-09,8.897030e-04
-7.95000e-01,1.042745e-09,3.499514e-07,9.982054e-10,3.588476e-07,9.928840e-10,3.250899e-06,1.168070e-09,8.996116e-04
-7.80000e-01,1.048098e-09,5.491009e-08,1.001553e-09,9.632153e-07,9.977085e-10,3.139105e-06,1.174987e-09,9.115874e-04
-7.65000e-01,1.043343e-09,-1.509785e-08,1.011210e-09,5.251578e-07,1.002916e-09,2.658997e-06,1.182064e-09,9.216750e-04
-7.50000e-01,1.086701e-09,1.985461e-07,1.014494e-09,7.814278e-07,1.010369e-09,3.399341e-06,1.189217e-09,9.352613e-04
-7.35000e-01,1.068307e-09,2.764066e-07,1.022615e-09,9.213314e-07,1.014204e-09,4.943379e-06,1.196477e-09,9.435040e-04
-7.20000e-01,1.101716e-09,2.330716e-07,1.034630e-09,5.138297e-07,1.018386e-09,2.972680e-06,1.204408e-09,9.527676e-04
-7.05000e-01,1.088766e-09,1.733329e-07,1.032726e-09,9.415003e-07,1.025437e-09,3.447355e-06,1.212357e-09,9.690608e-04
-6.90000e-01,1.089570e-09,1.404057e-07,1.042446e-09,1.004865e-06,1.031926e-09,3.374786e-06,1.219991e-09,9.811288e-04
-6.75000e-01,1.123024e-09,4.147232e-07,1.053356e-09,5.934011e-07,1.037472e-09,4.070901e-06,1.227729e-09,9.930241e-04
-6.60000e-01,1.102966e-09,5.261339e-07,1.060349e-09,4.809764e-07,1.044408e-09,3.852837e-06,1.236013e-09,1.005354e-03
-6.45000e-01,1.072364e-09,3.120803e-07,1.063196e-09,8.319815e-07,1.048823e-09,3.855082e-06,1.244611e-09,1.018432e-03
-6.30000e-01,1.117746e-09,2.118050e-07,1.071985e-09,4.345409e-07,1.056740e-09,3.967173e-06,1.252980e-09,1.032967e-03
-6.15000e-01,1.121417e-09,1.743016e-07,1.072568e-09,8.643823e-07,1.061117e-09,4.586753e-06,1.261786e-09,1.042542e-03
-6.00000e-01,1.133336e-09,1.189063e-07,1.078073e-09,1.296766e-06,1.068704e-09,3.387374e-06,1.270032e-09,1.057076e-03
-5.85000e-01,1.119952e-09,9.865371e-08,1.087158e-09,1.070272e-06,1.075473e-09,4.677395e-06,1.279603e-09,1.076486e-03
-5.70000e-01,1.160799e-09,1.262151e-07,1.099341e-09,1.162275e-06,1.080910e-09,4.428005e-06,1.287804e-09,1.090592e-03
-5.55000e-01,1.157606e-09,1.571795e-07,1.098486e-09,9.644731e-07,1.088462e-09,4.326855e-06,1.297350e-09,1.106245e-03
-5.40000e-01,1.180510e-09,2.126005e-07,1.109544e-09,1.144293e-06,1.096176e-09,5.039714e-06,1.306696e-09,1.123848e-03
-5.25000e-01,1.173153e-09,1.925383e-07,1.112038e-09,1.286934e-06,1.103336e-09,3.885099e-06,1.316308e-09,1.138647e-03
-5.10000e-01,1.177766e-09,3.575487e-07,1.123064e-09,1.281335e-06,1.109550e-09,5.826472e-06,1.326114e-09,1.154908e-03
-4.95000e-01,1.163931e-09,4.431773e-07,1.133334e-09,9.260114e-07,1.117861e-09,4.964590e-06,1.335882e-09,1.171421e-03
-4.80000e-01,1.175139e-09,3.115093e-07,1.141292e-09,1.193444e-06,1.125105e-09,5.236085e-06,1.345666e-09,1.190942e-03
-4.65000e-01,1.224931e-09,4.699390e-07,1.147080e-09,1.141127e-06,1.130953e-09,4.450764e-06,1.356513e-09,1.210661e-03
-4.50000e-01,1.232401e-09,2.943128e-07,1.159333e-09,1.278621e-06,1.140467e-09,4.932519e-06,1.367014e-09,1.226961e-03
-4.35000e-01,1.227804e-09,1.937989e-07,1.160774e-09,1.033548e-06,1.147567e-09,6.055926e-06,1.378338e-09,1.247347e-03
-4.20000e-01,1.222167e-09,4.806570e-07,1.179559e-09,9.602272e-07,1.155850e-09,5.674012e-06,1.388423e-09,1.266730e-03
-4.05000e-01,1.258575e-09,5.113135e-07,1.187166e-09,1.036677e-06,1.164264e-09,5.942102e-06,1.399763e-09,1.287132e-03
-3.90000e-01,1.282709e-09,4.754440e-07,1.190875e-09,1.433540e-06,1.172038e-09,5.858525e-06,1.411290e-09,1.309530e-03
-3.75000e-01,1.279765e-09,3.621947e-07,1.193959e-09,1.868481e-06,1.180364e-09,6.055203e-06,1.422717e-09,1.329676e-03
-3.60000e-01,1.228844e-09,7.605593e-07,1.213289e-09,1.201419e-06,1.188937e-09,6.785000e-06,1.433732e-09,1.350438e-03
-3.45000e-01,1.289592e-09,6.739454e-07,1.214495e-09,1.753243e-06,1.198859e-09,7.229743e-06,1.446263e-09,1.371156e-03
-3.30000e-01,1.310582e-09,7.113884e-07,1.227717e-09,1.660393e-06,1.206317e-09,8.590562e-06,1.457562e-09,1.395797e-03
-3.15000e-01,1.338097e-09,7.020691e-07,1.238754e-09,1.929248e-06,1.213934e-09,7.762735e-06,1.470293e-09,1.417270e-03
-3.00000e-01,1.348209e-09,8.007977e-07,1.249592e-09,2.092147e-06,1.224883e-09,8.216854e-06,1.482883e-09,1.443856e-03
-2.85000e-01,1.355280e-09,8.227200e-07,1.265832e-09,2.051031e-06,1.231964e-09,8.690848e-06,1.495174e-09,1.470846e-03
-2.70000e-01,1.347013e-09,1.104744e-06,1.270424e-09,2.301450e-06,1.241702e-09,9.108744e-06,1.506914e-09,1.494965e-03
-2.55000e-01,1.349134e-09,6.898242e-07,1.281841e-09,2.937021e-06,1.252355e-09,9.219597e-06,1.519889e-09,1.523185e-03
-2.40000e-01,1.339097e-09,9.581953e-07,1.288955e-09,3.256369e-06,1.260345e-09,9.596571e-06,1.533680e-09,1.553109e-03
-2.25000e-01,1.449127e-09,1.299560e-06,1.310194e-09,3.158958e-06,1.270173e-09,1.087660e-05,1.545505e-09,1.572523e-03
-2.10000e-01,1.430559e-09,1.089020e-06,1.312972e-09,4.269207e-06,1.278458e-09,1.024879e-05,1.558273e-09,1.603349e-03
-1.95000e-01,1.485591e-09,1.524674e-06,1.324910e-09,3.939562e-06,1.291532e-09,1.300032e-05,1.571442e-09,1.632698e-03
-1.80000e-01,1.461193e-09,1.339514e-06,1.331826e-09,4.756626e-06,1.297902e-09,1.438184e-05,1.583681e-09,1.664349e-03
